"","G","R","total_cost","beta","bias","mse","coverage"
"791",199,1,9950,1.5,-0.00310268495411581,0.0238143493455943,0.97
"792",200,1,10000,1.5,-0.00155082358222636,0.0286386236286535,0.95
"793",3,329,9990,2,-0.0634789649803507,0.659202582630188,0.46
"794",4,246,10000,2,-0.0766375349127582,0.411058065952563,0.73
"795",5,196,10000,2,-0.128222481918596,0.519505831299331,0.72
"796",6,162,9960,2,0.03423325591443,0.384901300731039,0.76
"797",7,138,9940,2,0.0101459038760208,0.300160988394143,0.83
"798",8,121,10000,2,0.176884446017566,0.397234996285698,0.82
"799",9,107,9990,2,0.0718476406349522,0.267803524562955,0.84
"800",10,96,10000,2,0.0110258331221433,0.225641391501019,0.9
"801",11,86,9900,2,-0.0500032583701313,0.161648288725771,0.92
"802",12,79,9960,2,-0.0166168212965214,0.213640966784264,0.85
"803",13,72,9880,2,-0.0354642231398827,0.212791540062156,0.88
"804",14,67,9940,2,-0.0252098223000998,0.144872092150503,0.93
"805",15,62,9900,2,0.0425057857704281,0.158889289411143,0.89
"806",16,58,9920,2,-0.0190109693761877,0.13635498129447,0.89
"807",17,54,9860,2,-0.0126797273524681,0.15793328005342,0.9
"808",18,51,9900,2,0.0098267643913168,0.139429187226644,0.87
"809",19,48,9880,2,0.00490292177935059,0.127884782043113,0.87
"810",20,46,10000,2,0.0490571662799124,0.105661719752658,0.92
"811",21,43,9870,2,-0.0252238859907947,0.101537023784335,0.9
"812",22,41,9900,2,0.0127354918936189,0.0994220701009568,0.93
"813",23,39,9890,2,-0.019891673423037,0.0956361440489666,0.9
"814",24,37,9840,2,0.0349281423982872,0.104239737135493,0.96
"815",25,36,10000,2,-0.03098962895558,0.0915540720210535,0.93
"816",26,34,9880,2,-0.0246748032877993,0.0926154450843355,0.92
"817",27,33,9990,2,0.0232301627726401,0.0758165337756241,0.92
"818",28,31,9800,2,-0.00293662907857484,0.0915309317545142,0.93
"819",29,30,9860,2,-0.00374735745881671,0.0641492772301843,0.95
"820",30,29,9900,2,0.0243404056346068,0.0795175374010668,0.9
"821",31,28,9920,2,0.0151318652930272,0.0556309647296828,0.96
"822",32,27,9920,2,-0.0110049374298826,0.0679197466008718,0.96
"823",33,26,9900,2,-0.00407504984285856,0.0792252159700468,0.94
"824",34,25,9860,2,-0.0189156711939966,0.0627067519931611,0.96
"825",35,24,9800,2,-0.0368138288252571,0.0738306530455047,0.9
"826",36,23,9720,2,0.00259828767772419,0.0571583756808995,0.96
"827",37,23,9990,2,0.0164362876652793,0.0648306012699851,0.93
"828",38,22,9880,2,0.0104476105963021,0.0435201193818877,0.96
"829",39,21,9750,2,-0.0274999619750909,0.0399637365324186,0.97
"830",40,21,10000,2,-0.00403153650456201,0.0507197821769163,0.94
"831",41,20,9840,2,0.00480006125081189,0.0587096551560594,0.94
"832",42,19,9660,2,-0.0229872197448016,0.0552821196558639,0.93
"833",43,19,9890,2,0.0174582924807032,0.0694546625585206,0.89
"834",44,18,9680,2,0.0362031871120356,0.0710599532545242,0.92
"835",45,18,9900,2,0.0175365131929066,0.0507654707789402,0.95
"836",46,17,9660,2,-0.0246784926360912,0.0341337663267234,0.98
"837",47,17,9870,2,0.00347172789863048,0.0562024978417847,0.92
"838",48,16,9600,2,0.0283313692249254,0.0552278279054233,0.91
"839",49,16,9800,2,-0.0253161498710923,0.0413527175295303,0.94
"840",50,16,10000,2,0.0135180285024834,0.0427614484763122,0.94
"841",51,15,9690,2,0.00502834131768726,0.0478227817930293,0.94
"842",52,15,9880,2,-0.0237699240890596,0.0471807629264971,0.96
"843",53,14,9540,2,0.00772094171365456,0.0418806277031321,0.93
"844",54,14,9720,2,0.0147173817492234,0.0377601883218119,0.94
"845",55,14,9900,2,-0.00666691340477676,0.0375479141891892,0.97
"846",56,13,9520,2,0.0434213994748696,0.042809945256993,0.94
"847",57,13,9690,2,-0.0196973624854904,0.0371117943265405,0.96
"848",58,13,9860,2,-0.013368917078721,0.0390595886633212,0.93
"849",59,12,9440,2,0.0040237211683305,0.0321793065150681,0.98
"850",60,12,9600,2,0.0133693455275048,0.0393826862988629,0.92
"851",61,12,9760,2,0.0168967366261241,0.0335201294045508,0.97
"852",62,12,9920,2,0.00438472755653718,0.0390428554703039,0.93
"853",63,11,9450,2,0.0214558633508659,0.0448599522120342,0.92
"854",64,11,9600,2,-0.015289173489097,0.0363680050212666,0.93
"855",65,11,9750,2,-0.020639031775407,0.0390944255703779,0.94
"856",66,11,9900,2,0.0152600011685045,0.0467004683756935,0.91
"857",67,10,9380,2,-0.000231530707935024,0.0364031639032935,0.93
"858",68,10,9520,2,0.012226534480956,0.0396014148750473,0.93
"859",69,10,9660,2,-0.0156805934566397,0.028839777683618,0.95
"860",70,10,9800,2,-0.000475698399153845,0.0336077940290486,0.93
"861",71,10,9940,2,-0.0103483143562282,0.0443900194293958,0.92
"862",72,9,9360,2,-0.0191031491051894,0.0231841122738092,0.98
"863",73,9,9490,2,-0.0303972403889219,0.0332839795579409,0.94
"864",74,9,9620,2,0.0269515561572065,0.0270916669992099,0.98
"865",75,9,9750,2,-0.00702912475489126,0.0336296377322668,0.94
"866",76,9,9880,2,-0.00515973773453493,0.0239419351059589,0.98
"867",77,8,9240,2,0.0177841265417897,0.0340251093848746,0.93
"868",78,8,9360,2,0.00503470588853672,0.0319398418142947,0.93
"869",79,8,9480,2,0.0313592659218807,0.0414559291551352,0.93
"870",80,8,9600,2,-0.0226902461568534,0.0315387944285044,0.94
"871",81,8,9720,2,0.0282943296656071,0.0359708816661903,0.94
"872",82,8,9840,2,-0.0109632924008074,0.0299796849996061,0.95
"873",83,8,9960,2,0.00648057171138472,0.0309567699051481,0.95
"874",84,7,9240,2,0.00644827621803445,0.0286855349116007,0.94
"875",85,7,9350,2,-0.0191362317657933,0.0354432112813131,0.95
"876",86,7,9460,2,0.0151740099465076,0.0334951674653292,0.93
"877",87,7,9570,2,0.00957010026069938,0.0322108222975264,0.9
"878",88,7,9680,2,-0.0262315913985534,0.0259927726571303,0.95
"879",89,7,9790,2,0.0120767593223854,0.0332165582259908,0.92
"880",90,7,9900,2,-0.0190670079479773,0.0349576490360793,0.95
"881",91,6,9100,2,-0.00266696653120602,0.0276782797880469,0.97
"882",92,6,9200,2,0.00643743460441604,0.0263270534453443,0.95
"883",93,6,9300,2,-0.0295820042479653,0.0245396864534052,0.97
"884",94,6,9400,2,0.00239392693891993,0.0290325435515476,0.95
"885",95,6,9500,2,-0.00522831107784771,0.0331879313094731,0.91
"886",96,6,9600,2,-0.00645729806988982,0.0286505546520896,0.97
"887",97,6,9700,2,0.0175129527496325,0.0261278849806641,0.94
"888",98,6,9800,2,0.0171962887620936,0.0297536233674482,0.94
"889",99,6,9900,2,0.0183392299728524,0.0271765198633581,0.94
"890",100,6,10000,2,-0.0126715085206981,0.0247149900247957,0.93
"891",101,5,9090,2,-0.0211645068661424,0.0243923647035876,0.97
"892",102,5,9180,2,-0.0306125040219207,0.0412946062120218,0.85
"893",103,5,9270,2,-0.00599586820140652,0.0287501730211591,0.93
"894",104,5,9360,2,0.0371537070151975,0.0315530281081735,0.91
"895",105,5,9450,2,0.0044406077011363,0.022173350727551,0.97
"896",106,5,9540,2,0.0333917809492421,0.0286957996546379,0.91
"897",107,5,9630,2,0.0281360920093552,0.0264373534246332,0.93
"898",108,5,9720,2,-0.0167251644649056,0.0203286505425993,0.98
"899",109,5,9810,2,0.0257847607028974,0.0289544750554767,0.92
"900",110,5,9900,2,0.00702510531202627,0.0265022926124848,0.94
"901",111,5,9990,2,0.0166645741462759,0.0273489381115356,0.93
"902",112,4,8960,2,0.0078348859097197,0.0235625504899899,0.95
"903",113,4,9040,2,-0.0156987139381828,0.0251878458432646,0.96
"904",114,4,9120,2,0.00447170656830886,0.0283664551133264,0.97
"905",115,4,9200,2,0.00303356706558899,0.0256712186942356,0.96
"906",116,4,9280,2,-0.0317057935617733,0.0254520048957625,0.95
"907",117,4,9360,2,0.0128380948035778,0.0242215808301554,0.92
"908",118,4,9440,2,0.0186452065333866,0.0231970024330023,0.96
"909",119,4,9520,2,-0.00872828187331698,0.030101874885738,0.92
"910",120,4,9600,2,0.0250549910921696,0.02149218739643,0.98
"911",121,4,9680,2,-0.020591365352453,0.0186460739844478,0.98
"912",122,4,9760,2,-0.00526956077628493,0.0217786986611354,0.97
"913",123,4,9840,2,0.0130207522081358,0.0299000011010042,0.94
"914",124,4,9920,2,-0.00740447749843898,0.0188579566494124,0.98
"915",125,4,10000,2,0.0209037571188726,0.023420492854503,0.94
"916",126,3,8820,2,-0.0146676123867928,0.0200726225462783,0.99
"917",127,3,8890,2,0.0207122716493915,0.0224116244369624,0.96
"918",128,3,8960,2,0.0162268679270143,0.0272603240754429,0.92
"919",129,3,9030,2,0.0128383013590101,0.022245269900175,0.97
"920",130,3,9100,2,-0.0257704282330535,0.0298205994885861,0.96
"921",131,3,9170,2,-0.0132641060498255,0.0267367949451542,0.95
"922",132,3,9240,2,-0.0193414776155409,0.025339618115644,0.96
"923",133,3,9310,2,-0.0252479290218888,0.0198055309617223,0.97
"924",134,3,9380,2,0.000688356137350077,0.0179361295457343,0.96
"925",135,3,9450,2,-0.00407433440023586,0.0222350829771713,0.95
"926",136,3,9520,2,-0.0204178627871656,0.0217442830630322,0.98
"927",137,3,9590,2,-0.0190626273065435,0.0220921952913223,0.97
"928",138,3,9660,2,0.0210455233906952,0.0227254851451478,0.93
"929",139,3,9730,2,0.00226614090876742,0.0309218700759194,0.89
"930",140,3,9800,2,-0.010627899782703,0.0212768087163133,0.97
"931",141,3,9870,2,-0.0114101645025535,0.0211770172577423,0.96
"932",142,3,9940,2,-0.00817817332388127,0.0279657287731077,0.93
"933",143,2,8580,2,0.00588849933964086,0.0238326428959288,0.96
"934",144,2,8640,2,-0.0162190994899851,0.0303857887358355,0.93
"935",145,2,8700,2,0.00137193103395949,0.0251803002982231,0.94
"936",146,2,8760,2,0.0159709194731441,0.0269583082089136,0.95
"937",147,2,8820,2,-0.0153367493426919,0.0344445042087076,0.92
"938",148,2,8880,2,0.0113161074345336,0.0231907645858293,0.97
"939",149,2,8940,2,0.00941896251842689,0.0254376581188447,0.96
"940",150,2,9000,2,0.0283696308959236,0.0247595593322969,0.95
"941",151,2,9060,2,0.00692927162408274,0.0241696999866404,0.97
"942",152,2,9120,2,0.0372309093500633,0.0321444263428321,0.94
"943",153,2,9180,2,-0.00285489487437562,0.0266574453614161,0.94
"944",154,2,9240,2,0.00196343906173935,0.0168067729824809,0.98
"945",155,2,9300,2,0.0191898887892212,0.0301598882923685,0.94
"946",156,2,9360,2,-0.00890510851269299,0.0253726773408916,0.94
"947",157,2,9420,2,0.00548369584964936,0.024055919031823,0.96
"948",158,2,9480,2,-0.00990106097483179,0.0250926037008605,0.95
"949",159,2,9540,2,0.00282317432552137,0.0208202048619488,0.97
"950",160,2,9600,2,-0.00410760766727858,0.0312226576721855,0.92
"951",161,2,9660,2,0.0203124048040677,0.0259244810515891,0.93
"952",162,2,9720,2,0.0233140855439786,0.0267261397358532,0.94
"953",163,2,9780,2,9.22757989223477e-05,0.0224346318497923,0.92
"954",164,2,9840,2,0.0180603526645227,0.0240126585671065,0.95
"955",165,2,9900,2,-0.0223123569572319,0.033754367567274,0.92
"956",166,2,9960,2,-0.0222851267047717,0.0240460438854434,0.94
"957",167,1,8350,2,-0.0175536498842248,0.0407862386397599,0.9
"958",168,1,8400,2,0.00575611313493551,0.0327092333743694,0.96
"959",169,1,8450,2,0.0158880737074796,0.0430284261343603,0.92
"960",170,1,8500,2,-0.0049833718014789,0.0394562270722362,0.94
"961",171,1,8550,2,-0.00655981811995421,0.0420371147010084,0.92
"962",172,1,8600,2,-0.0127219630717232,0.0435305873656615,0.96
"963",173,1,8650,2,0.0200605100361195,0.0349905494913831,0.96
"964",174,1,8700,2,0.00539049028868899,0.0370401324408826,0.93
"965",175,1,8750,2,-0.0118226419838463,0.0261888701745458,0.97
"966",176,1,8800,2,-0.00540030134990266,0.0337303317559901,0.93
"967",177,1,8850,2,0.0166830734915915,0.033121130256081,0.95
"968",178,1,8900,2,-0.034473568811094,0.0380081059429589,0.92
"969",179,1,8950,2,-0.014471275111396,0.0317954977104858,0.95
"970",180,1,9000,2,-0.0419290972061739,0.0422078970786527,0.92
"971",181,1,9050,2,-0.0400006928238148,0.0247794640637247,0.98
"972",182,1,9100,2,0.012121908612079,0.0376141550825822,0.91
"973",183,1,9150,2,-0.00627941762208439,0.0338334563051431,0.96
"974",184,1,9200,2,-0.0491110972925672,0.0324642892466401,0.94
"975",185,1,9250,2,-0.0126747556091196,0.0314908914814986,0.95
"976",186,1,9300,2,-0.000401342455243814,0.0280612781242116,0.96
"977",187,1,9350,2,-0.0277017442062004,0.0308388519594633,0.96
"978",188,1,9400,2,0.0282062173658759,0.0267995007008874,0.98
"979",189,1,9450,2,0.015030283316257,0.0232566683364405,0.98
"980",190,1,9500,2,-0.0181200027296131,0.0308276143712607,0.97
"981",191,1,9550,2,-0.0164863855302462,0.0314794665420089,0.94
"982",192,1,9600,2,-0.0316473611481181,0.0357148393105449,0.93
"983",193,1,9650,2,0.0236869412054492,0.0314425337551062,0.96
"984",194,1,9700,2,-0.0401868829154388,0.0367623342017785,0.93
"985",195,1,9750,2,-0.00327662823663721,0.0297751433297849,0.94
"986",196,1,9800,2,0.000966073046754001,0.0375444974512084,0.92
"987",197,1,9850,2,-0.0196109435152645,0.0270137030247268,0.96
"988",198,1,9900,2,0.00315968349461349,0.0329803997129613,0.93
"989",199,1,9950,2,0.00679806927163629,0.0258226316800752,0.98
"990",200,1,10000,2,0.0148355546283634,0.0282096939176679,0.97
"991",3,329,9990,2.5,-0.167464705552848,0.853686022067177,0.48
"992",4,246,10000,2.5,-0.0336337078934341,0.501603113468203,0.67
"993",5,196,10000,2.5,0.117559041962808,0.408557698692347,0.72
"994",6,162,9960,2.5,0.163170813921179,0.321295606335005,0.86
"995",7,138,9940,2.5,-0.0435165603826406,0.373138336132061,0.83
"996",8,121,10000,2.5,0.0288675629603388,0.260787872522788,0.87
"997",9,107,9990,2.5,0.0663252880129557,0.240826533971318,0.88
"998",10,96,10000,2.5,0.0331625577918033,0.207602814268173,0.88
"999",11,86,9900,2.5,0.0518004151618654,0.202685618911009,0.91
"1000",12,79,9960,2.5,0.0555363210935242,0.178694247005353,0.9
"1001",13,72,9880,2.5,0.00523547506951738,0.183048784553126,0.88
"1002",14,67,9940,2.5,0.0192881197877353,0.139205010434945,0.91
"1003",15,62,9900,2.5,0.00457312906046692,0.127465661426882,0.92
"1004",16,58,9920,2.5,-0.0506715319505764,0.148465868535646,0.92
"1005",17,54,9860,2.5,-0.0106892505422782,0.126796095269016,0.91
"1006",18,51,9900,2.5,0.00474857973171572,0.132463112520995,0.83
"1007",19,48,9880,2.5,-0.0149256987376924,0.0912941401801647,0.93
"1008",20,46,10000,2.5,-0.00331619364847668,0.138159433003356,0.87
"1009",21,43,9870,2.5,0.0178064888254958,0.108891005647628,0.93
"1010",22,41,9900,2.5,0.0777769971072528,0.108127714401348,0.9
"1011",23,39,9890,2.5,-0.0184897401832549,0.0960845591701352,0.92
"1012",24,37,9840,2.5,-0.00121080179332322,0.0765135365820673,0.96
"1013",25,36,10000,2.5,0.0236706674474676,0.0887229709821564,0.95
"1014",26,34,9880,2.5,0.0187227648885542,0.103082084789514,0.93
"1015",27,33,9990,2.5,0.0167002809358023,0.072198085532007,0.96
"1016",28,31,9800,2.5,0.0371562086007899,0.0732217852054,0.96
"1017",29,30,9860,2.5,-0.00252027912110675,0.0678839936350311,0.95
"1018",30,29,9900,2.5,-0.0193868408091906,0.0806818576653177,0.92
"1019",31,28,9920,2.5,0.0305098289744006,0.0794054433511086,0.89
"1020",32,27,9920,2.5,0.00900154600283454,0.0744960075437931,0.94
"1021",33,26,9900,2.5,-0.00664361733234298,0.0585242966699096,0.94
"1022",34,25,9860,2.5,-0.00294853129629091,0.0522208495647361,0.97
"1023",35,24,9800,2.5,-0.00914139148723558,0.0612500758230654,0.93
"1024",36,23,9720,2.5,-0.0196802450229718,0.0627512578511581,0.95
"1025",37,23,9990,2.5,0.0184158455754848,0.0744487239483212,0.9
"1026",38,22,9880,2.5,-0.0065376331308844,0.0550240582924186,0.96
"1027",39,21,9750,2.5,0.0196527352729392,0.0601267857185358,0.99
"1028",40,21,10000,2.5,0.0199386051095036,0.0548045460602401,0.94
"1029",41,20,9840,2.5,0.00968106241309208,0.0443186885024501,0.96
"1030",42,19,9660,2.5,0.00194374034376921,0.0485882037667277,0.98
"1031",43,19,9890,2.5,0.00210718737845239,0.0619468478409936,0.92
"1032",44,18,9680,2.5,0.0221001426475724,0.0431931362775742,0.96
"1033",45,18,9900,2.5,-0.0174803308010878,0.0508149255285325,0.96
"1034",46,17,9660,2.5,0.00776663568670033,0.0519713024214047,0.96
"1035",47,17,9870,2.5,-0.00345707177567833,0.0368995338280893,0.96
"1036",48,16,9600,2.5,-0.00666187195555024,0.0494890424286063,0.96
"1037",49,16,9800,2.5,-0.0259946379537799,0.0478352225865461,0.95
"1038",50,16,10000,2.5,-0.00094874895403807,0.0487467157176178,0.93
"1039",51,15,9690,2.5,0.0210748708622179,0.0474991296935206,0.94
"1040",52,15,9880,2.5,-0.0164286022615165,0.057735758854995,0.87
"1041",53,14,9540,2.5,-0.0145623226372869,0.0375577623216858,0.95
"1042",54,14,9720,2.5,0.0328366923208421,0.0508929449406092,0.93
"1043",55,14,9900,2.5,0.00447764544494023,0.0456169369185034,0.94
"1044",56,13,9520,2.5,0.00139281308708661,0.0380784033383583,0.97
"1045",57,13,9690,2.5,-0.0156731221292881,0.0436830003781133,0.93
"1046",58,13,9860,2.5,0.0191344246965568,0.0451706142015342,0.93
"1047",59,12,9440,2.5,-0.0100791406910563,0.0342567605010422,0.96
"1048",60,12,9600,2.5,0.00125655272092828,0.0296368637322759,0.97
"1049",61,12,9760,2.5,0.00217499627092721,0.0402491219279408,0.94
"1050",62,12,9920,2.5,-0.00421676046449804,0.0377979700465615,0.97
"1051",63,11,9450,2.5,0.0202176341917988,0.0284504284039661,0.99
"1052",64,11,9600,2.5,-0.0371966957082006,0.0389760282696123,0.94
"1053",65,11,9750,2.5,-0.00792254763114908,0.0395648616747063,0.93
"1054",66,11,9900,2.5,-0.0168670727922757,0.0265506950028132,0.98
"1055",67,10,9380,2.5,0.0342490593389018,0.0380741735749625,0.93
"1056",68,10,9520,2.5,-0.00488240853997146,0.0362585710815749,0.97
"1057",69,10,9660,2.5,0.00053323596213728,0.0436924736735873,0.91
"1058",70,10,9800,2.5,-0.0389162606734255,0.0495019709975595,0.89
"1059",71,10,9940,2.5,-0.00264574872465184,0.0278851713254786,0.98
"1060",72,9,9360,2.5,-0.00713711220940061,0.0266139745191777,0.97
"1061",73,9,9490,2.5,0.00739655314472509,0.0368894135234924,0.95
"1062",74,9,9620,2.5,-0.0329252410904637,0.0269983503080917,0.98
"1063",75,9,9750,2.5,-0.00617532148186495,0.0271000511723755,0.97
"1064",76,9,9880,2.5,0.00721062348444024,0.0341316888257857,0.93
"1065",77,8,9240,2.5,-0.0223765803024079,0.0367697687046817,0.92
"1066",78,8,9360,2.5,0.00417343030790596,0.0285438057314849,0.97
"1067",79,8,9480,2.5,-0.00834146831019789,0.0310270156622744,0.95
"1068",80,8,9600,2.5,0.00872409308274946,0.0417322679560613,0.9
"1069",81,8,9720,2.5,-0.00822411850637161,0.0387379926236219,0.91
"1070",82,8,9840,2.5,-0.0125064924773386,0.0264056862137436,0.96
"1071",83,8,9960,2.5,-0.00241781518843087,0.033926694962818,0.94
"1072",84,7,9240,2.5,0.0180030252016126,0.0312772370233478,0.93
"1073",85,7,9350,2.5,0.0250792872981074,0.0299205796711869,0.94
"1074",86,7,9460,2.5,0.0164473332188764,0.0270125988903596,0.97
"1075",87,7,9570,2.5,0.00194976146184977,0.0256572260999926,0.95
"1076",88,7,9680,2.5,-0.0146659983846313,0.0249541019806614,0.96
"1077",89,7,9790,2.5,-0.00808950807141962,0.0278982161328555,0.96
"1078",90,7,9900,2.5,-0.0103779085208986,0.0278417580300582,0.95
"1079",91,6,9100,2.5,-0.0206095342173924,0.0338604008435213,0.94
"1080",92,6,9200,2.5,-0.00295016130054782,0.0320816177025478,0.93
"1081",93,6,9300,2.5,-0.0025266002456581,0.027416129395597,0.95
"1082",94,6,9400,2.5,-0.018545829159244,0.0298357653103873,0.95
"1083",95,6,9500,2.5,-0.0181595561951471,0.0213948627443547,0.98
"1084",96,6,9600,2.5,-0.0350370514835845,0.0331290068830759,0.93
"1085",97,6,9700,2.5,0.00888324198018253,0.0279056585960349,0.94
"1086",98,6,9800,2.5,0.0112836374468168,0.0260839493071938,0.96
"1087",99,6,9900,2.5,-0.0094214687146863,0.0279446769851767,0.95
"1088",100,6,10000,2.5,-0.0141724302804471,0.0319789885016149,0.93
"1089",101,5,9090,2.5,-0.0237709848873102,0.0245313954499854,0.96
"1090",102,5,9180,2.5,-0.00310006784788408,0.0310600932584979,0.94
"1091",103,5,9270,2.5,0.0420501063412533,0.0255571867122913,0.93
"1092",104,5,9360,2.5,-0.00107967478511162,0.0284816909998244,0.95
"1093",105,5,9450,2.5,-0.00717308104817249,0.0262203348873088,0.97
"1094",106,5,9540,2.5,0.00393723006108004,0.0312608313318864,0.96
"1095",107,5,9630,2.5,0.0109314960318949,0.0281883377515493,0.92
"1096",108,5,9720,2.5,0.0234593468234765,0.0264909274521295,0.96
"1097",109,5,9810,2.5,0.00710784666021969,0.0214085214579368,0.94
"1098",110,5,9900,2.5,-0.00896361716515282,0.0301092006633603,0.95
"1099",111,5,9990,2.5,-0.000135317251588329,0.022642934850973,0.97
"1100",112,4,8960,2.5,-0.0356719116504753,0.0313869905711531,0.95
"1101",113,4,9040,2.5,0.013082389309115,0.0264524390669832,0.97
"1102",114,4,9120,2.5,-0.0138869030779469,0.029934574420797,0.92
"1103",115,4,9200,2.5,5.83258794488728e-05,0.028588205222478,0.95
"1104",116,4,9280,2.5,0.0309780186283408,0.0273238683022415,0.92
"1105",117,4,9360,2.5,0.0289455190767085,0.0253739604012386,0.96
"1106",118,4,9440,2.5,0.0186693800363411,0.0260390834948252,0.95
"1107",119,4,9520,2.5,0.0157264031009734,0.027165074151295,0.96
"1108",120,4,9600,2.5,-0.00511893991494183,0.0186943989245678,0.98
"1109",121,4,9680,2.5,-0.00919438859712862,0.023120613976867,0.95
"1110",122,4,9760,2.5,-0.0280238533589574,0.026850930094012,0.95
"1111",123,4,9840,2.5,0.0291109031753956,0.0273151447008545,0.92
"1112",124,4,9920,2.5,-0.0158639330210875,0.02967972368412,0.91
"1113",125,4,10000,2.5,-0.00702981352894927,0.0251361621061978,0.96
"1114",126,3,8820,2.5,-0.0177667442407947,0.0244867479690761,0.97
"1115",127,3,8890,2.5,0.0028217314070651,0.0272200157327776,0.94
"1116",128,3,8960,2.5,-0.0110420688013431,0.0283596308947545,0.94
"1117",129,3,9030,2.5,0.000577090697691407,0.0304638037121762,0.89
"1118",130,3,9100,2.5,-0.00550520712198566,0.023257473294109,0.94
"1119",131,3,9170,2.5,0.0043005553345985,0.0256872933894023,0.95
"1120",132,3,9240,2.5,0.004874927270476,0.0258249272163985,0.93
"1121",133,3,9310,2.5,0.001402323678934,0.0274694162482467,0.93
"1122",134,3,9380,2.5,-0.00107837480534911,0.0330176491361775,0.91
"1123",135,3,9450,2.5,0.00947029223159523,0.0212553558001739,0.95
"1124",136,3,9520,2.5,-0.0157852023456031,0.0287820548764226,0.93
"1125",137,3,9590,2.5,-0.0389604310336464,0.028615065343458,0.92
"1126",138,3,9660,2.5,-0.00589717727068084,0.0200042582893484,0.99
"1127",139,3,9730,2.5,-0.00228152979268659,0.0255101836904913,0.92
"1128",140,3,9800,2.5,-0.0180933862570698,0.0233434250042636,0.97
"1129",141,3,9870,2.5,0.0330438405900493,0.0258139145635768,0.93
"1130",142,3,9940,2.5,-0.0224946042827816,0.0267025132160777,0.94
"1131",143,2,8580,2.5,0.00247354950472678,0.0312347908494861,0.95
"1132",144,2,8640,2.5,0.00640902190013248,0.0233689893781951,0.97
"1133",145,2,8700,2.5,-0.0154137205561686,0.0297436198153786,0.94
"1134",146,2,8760,2.5,-0.0108245394406645,0.0265198469166049,0.99
"1135",147,2,8820,2.5,-0.015997838055108,0.025292821375884,0.94
"1136",148,2,8880,2.5,0.0303439341925626,0.0306225406012086,0.94
"1137",149,2,8940,2.5,-0.0238980468944852,0.025057257006911,0.96
"1138",150,2,9000,2.5,0.0136795132279022,0.0265626620145144,0.96
"1139",151,2,9060,2.5,-0.01207798195564,0.0253439056322257,0.95
"1140",152,2,9120,2.5,-0.00254233917346447,0.0237035899585116,0.97
"1141",153,2,9180,2.5,-0.00478671404076758,0.025387901694426,0.96
"1142",154,2,9240,2.5,-0.00922179751331198,0.0246750116338847,0.94
"1143",155,2,9300,2.5,-0.0246909979553327,0.026710899843019,0.95
"1144",156,2,9360,2.5,-0.0247686194935381,0.0242907147018365,0.95
"1145",157,2,9420,2.5,-0.0101595894340027,0.0293711207912242,0.94
"1146",158,2,9480,2.5,-0.00198323391471966,0.0207628920584498,0.97
"1147",159,2,9540,2.5,-0.00995927882927772,0.0275815331896966,0.93
"1148",160,2,9600,2.5,0.00170204131596563,0.0265334495331272,0.97
"1149",161,2,9660,2.5,0.000636864449238495,0.0248218308006449,0.93
"1150",162,2,9720,2.5,0.0173627080666998,0.019951695640793,0.96
"1151",163,2,9780,2.5,0.00538029181114652,0.0199149525694611,0.99
"1152",164,2,9840,2.5,0.0297642244945329,0.0249838540471373,0.96
"1153",165,2,9900,2.5,-0.00176003621286025,0.0192056435308265,0.98
"1154",166,2,9960,2.5,-0.00628408091354515,0.0308821493123856,0.87
"1155",167,1,8350,2.5,0.0126434929174164,0.0385393115023167,0.95
"1156",168,1,8400,2.5,0.0138532015157797,0.0298414358632706,0.97
"1157",169,1,8450,2.5,-0.0214829580175531,0.0353974548399332,0.96
"1158",170,1,8500,2.5,0.0101614280030251,0.0386942796054151,0.93
"1159",171,1,8550,2.5,-0.00421183726644792,0.0435223133760381,0.92
"1160",172,1,8600,2.5,-0.00525243195343128,0.0309893981105919,0.98
"1161",173,1,8650,2.5,-0.0051386008897083,0.0393042438841871,0.92
"1162",174,1,8700,2.5,-0.0143559040167753,0.0293594977278945,0.95
"1163",175,1,8750,2.5,-0.0125783566418622,0.033491845419671,0.94
"1164",176,1,8800,2.5,-0.0320896697931814,0.0392597714109712,0.92
"1165",177,1,8850,2.5,0.0168865028692693,0.0306347000425239,0.95
"1166",178,1,8900,2.5,0.0156208100823694,0.0252581222797287,1
"1167",179,1,8950,2.5,-0.0162728190432295,0.0324506292698876,0.96
"1168",180,1,9000,2.5,-0.0406087940133637,0.0284113868724212,0.96
"1169",181,1,9050,2.5,0.0157683828530493,0.0339116790042568,0.97
"1170",182,1,9100,2.5,-0.00247748787200086,0.0293973929853287,0.96
"1171",183,1,9150,2.5,0.00921241016059904,0.0299584578022706,0.95
"1172",184,1,9200,2.5,0.0212404320351727,0.0359856067682629,0.93
"1173",185,1,9250,2.5,0.00149775398517438,0.031913296505944,0.94
"1174",186,1,9300,2.5,0.0317905874967983,0.0307114556476045,0.97
"1175",187,1,9350,2.5,0.012027741598363,0.0235056134360702,0.99
"1176",188,1,9400,2.5,-0.00156712624361566,0.0339555441134218,0.93
"1177",189,1,9450,2.5,-0.0393024863208011,0.0375731883684457,0.93
"1178",190,1,9500,2.5,-0.0106806679334359,0.0284352240160287,0.96
"1179",191,1,9550,2.5,-0.0016206895373494,0.0322746423498619,0.94
"1180",192,1,9600,2.5,-0.0336168985733472,0.034972401463816,0.94
"1181",193,1,9650,2.5,0.0435533175358431,0.0319891514439334,0.93
