"","G","R","total_cost","gamma2","bias","mse","coverage"
"707",115,4,9200,0.7,0.00952793716198952,0.0219289071585443,1
"708",116,4,9280,0.7,0.0199670931650576,0.0333684463984128,0.95
"709",117,4,9360,0.7,-0.031890154713894,0.0381390273588642,0.92
"710",118,4,9440,0.7,0.0145111438064225,0.0306068369396024,0.93
"711",119,4,9520,0.7,-0.0248096311453222,0.0419063367414457,0.93
"712",120,4,9600,0.7,-0.0178761438683628,0.0392499403273819,0.91
"713",121,4,9680,0.7,0.0122108831347831,0.0196172387874262,0.99
"714",122,4,9760,0.7,0.022610488611095,0.0351430476699963,0.95
"715",123,4,9840,0.7,0.00359197942904399,0.0266115265234188,0.96
"716",124,4,9920,0.7,-0.010438417654635,0.0350759505048416,0.91
"717",125,4,10000,0.7,-0.0163585227357743,0.0338749879215146,0.94
"718",126,3,8820,0.7,-0.0264673662943695,0.0388915948780099,0.92
"719",127,3,8890,0.7,0.0039727509902806,0.0344741859383785,0.96
"720",128,3,8960,0.7,-0.0176732085845557,0.0309425387368297,0.94
"721",129,3,9030,0.7,-0.0167469238511721,0.0303901494450025,0.97
"722",130,3,9100,0.7,0.038017975948979,0.0252052784245728,0.96
"723",131,3,9170,0.7,-0.0177211038583305,0.0284883254448424,0.96
"724",132,3,9240,0.7,-0.00050309644236296,0.0222711261572273,0.97
"725",133,3,9310,0.7,-0.0208000214237447,0.0243080290218399,0.94
"726",134,3,9380,0.7,-0.0160989397107608,0.0320665057405448,0.94
"727",135,3,9450,0.7,0.0238378467040338,0.0385645757823848,0.89
"728",136,3,9520,0.7,0.0114995719891338,0.0306136530374213,0.93
"729",137,3,9590,0.7,0.0147298467691859,0.0280551353355543,0.94
"730",138,3,9660,0.7,0.00444131242246804,0.0309575514121504,0.94
"731",139,3,9730,0.7,-0.00878577968517691,0.0278439561466795,0.95
"732",140,3,9800,0.7,0.00409842049399889,0.0318379458318458,0.94
"733",141,3,9870,0.7,-0.00982522830059229,0.028495390568739,0.95
"734",142,3,9940,0.7,0.0039873861332228,0.0281706904714533,0.95
"735",143,2,8580,0.7,-0.00900948764941628,0.026217175398981,0.98
"736",144,2,8640,0.7,0.00862339524689182,0.0323831797090222,0.97
"737",145,2,8700,0.7,-0.0165727136864031,0.0290970134187927,0.96
"738",146,2,8760,0.7,-0.0288991878601939,0.039756172205842,0.92
"739",147,2,8820,0.7,-0.0394655279970557,0.0331147702506541,0.92
"740",148,2,8880,0.7,0.00320200703081608,0.0364309140490926,0.91
"741",149,2,8940,0.7,0.00336260588832893,0.025322900424039,0.96
"742",150,2,9000,0.7,-0.016535021262638,0.0248520928108969,0.98
"743",151,2,9060,0.7,-0.00124102949756189,0.0331001708925901,0.96
"744",152,2,9120,0.7,0.013512911172598,0.0306034840108974,0.96
"745",153,2,9180,0.7,0.0135956759643027,0.0266159432960747,0.95
"746",154,2,9240,0.7,0.00662958361762966,0.0294411795077102,0.96
"747",155,2,9300,0.7,0.0109725992214748,0.0296799710264397,0.96
"748",156,2,9360,0.7,-0.0139286233592157,0.0282950878935694,0.96
"749",157,2,9420,0.7,-0.00251362282230611,0.0292507124168851,0.94
"750",158,2,9480,0.7,0.0115121328547116,0.0294120996778868,0.95
"751",159,2,9540,0.7,0.0352067588727109,0.0280898827406364,0.98
"752",160,2,9600,0.7,0.017971039894461,0.030017468661248,0.97
"753",161,2,9660,0.7,0.00314479572360626,0.0374504432479169,0.9
"754",162,2,9720,0.7,0.02107959868084,0.0364695471096552,0.9
"755",163,2,9780,0.7,0.039244534079706,0.0326112842676131,0.94
"756",164,2,9840,0.7,0.0184075653231615,0.0305034663366449,0.94
"757",165,2,9900,0.7,0.0212711971313285,0.0296268987708578,0.93
"758",166,2,9960,0.7,0.00468991821925635,0.0253858652757506,0.97
"759",167,1,8350,0.7,0.0190793820375509,0.0357175739531889,0.96
"760",168,1,8400,0.7,0.0424404995840794,0.0408750956527161,0.94
"761",169,1,8450,0.7,0.0259361812785818,0.0337244933238882,0.96
"762",170,1,8500,0.7,0.00119317889037351,0.0402811085011613,0.94
"763",171,1,8550,0.7,0.00854344836211085,0.0552972506548262,0.92
"764",172,1,8600,0.7,-0.00532882457326644,0.046847033102661,0.89
"765",173,1,8650,0.7,-0.00715049022824499,0.0491067400259139,0.95
"766",174,1,8700,0.7,0.0161435846388577,0.0329491724215166,0.96
"767",175,1,8750,0.7,-0.00108335018518585,0.0271693121814236,0.98
"768",176,1,8800,0.7,-0.0111454293855354,0.0344428401411123,0.95
"769",177,1,8850,0.7,0.00390191933777706,0.0330882418856235,0.96
"770",178,1,8900,0.7,0.0233400450263258,0.0427637124512513,0.92
"771",179,1,8950,0.7,0.0203715089790084,0.0381176229035115,0.96
"772",180,1,9000,0.7,0.00612085428215425,0.0420565607159733,0.94
"773",181,1,9050,0.7,0.0263400409509434,0.0461999928274601,0.93
"774",182,1,9100,0.7,-0.0134334348929477,0.0402681162316533,0.97
"775",183,1,9150,0.7,-0.0116990661569911,0.0384439516657653,0.92
"776",184,1,9200,0.7,-0.0160042069010758,0.0318280873237388,0.97
"777",185,1,9250,0.7,0.0138811153145342,0.0417294314416821,0.94
"778",186,1,9300,0.7,-0.0340902675033934,0.0385394896988242,0.94
"779",187,1,9350,0.7,-0.00813893077780353,0.0395519886133223,0.94
"780",188,1,9400,0.7,0.012358593065255,0.0334996616023665,0.97
"781",189,1,9450,0.7,-0.0330700735658219,0.0394812134551041,0.94
"782",190,1,9500,0.7,-0.00957161334841616,0.0308687238554782,0.96
"783",191,1,9550,0.7,-0.00349465303115376,0.0361852764214649,0.93
"784",192,1,9600,0.7,0.0377501329299401,0.0408468286616721,0.95
"785",193,1,9650,0.7,0.00461973156647477,0.039667693058174,0.91
"786",194,1,9700,0.7,-0.0264322889350923,0.0355526721856191,0.94
"787",195,1,9750,0.7,-0.0120317461172499,0.0379043880710584,0.96
"788",196,1,9800,0.7,0.0143071656489829,0.0364614940552441,0.95
"789",197,1,9850,0.7,-0.0229519084612888,0.0290934858582202,0.98
"790",198,1,9900,0.7,-0.0374740698222499,0.041899431091852,0.95
"791",199,1,9950,0.7,-0.0145775498693692,0.0381354049364819,0.95
"792",200,1,10000,0.7,-0.00213816932468713,0.0366671223812362,0.92
"793",3,329,9990,0.9,0.0653199301205711,1.31505116874373,0.47
"794",4,246,10000,0.9,0.143498926751197,0.935148720399088,0.65
"795",5,196,10000,0.9,0.222773337148134,1.00223866678588,0.65
"796",6,162,9960,0.9,-0.00162932467233368,0.797788497218419,0.81
"797",7,138,9940,0.9,0.090480002920245,0.669236864919683,0.85
"798",8,121,10000,0.9,0.0849456405984188,0.495092314300673,0.85
"799",9,107,9990,0.9,0.0796692926607492,0.50611275975941,0.85
"800",10,96,10000,0.9,0.045534532324597,0.408795252849799,0.85
"801",11,86,9900,0.9,-0.0327951958839695,0.28384506203196,0.94
"802",12,79,9960,0.9,0.0200840193708096,0.298177413163669,0.9
"803",13,72,9880,0.9,-0.00304003055561075,0.286505741574163,0.91
"804",14,67,9940,0.9,-0.0480302284816554,0.290924196173191,0.89
"805",15,62,9900,0.9,-0.0254130826385219,0.192870134844154,0.94
"806",16,58,9920,0.9,-0.0329210270735177,0.237835918152934,0.92
"807",17,54,9860,0.9,0.0715753661929505,0.24726559244183,0.87
"808",18,51,9900,0.9,0.0926825680428266,0.202175489121191,0.92
"809",19,48,9880,0.9,-0.0938961811393612,0.213065808473527,0.95
"810",20,46,10000,0.9,0.0479630434492446,0.161108780324066,0.94
"811",21,43,9870,0.9,0.00858330791735551,0.182533406135136,0.92
"812",22,41,9900,0.9,0.053555795406562,0.231465760265336,0.88
"813",23,39,9890,0.9,-0.0284173982145858,0.234857130291829,0.87
"814",24,37,9840,0.9,-0.0330566354873559,0.182307002390743,0.89
"815",25,36,10000,0.9,-0.000830609014312589,0.141260652248949,0.94
"816",26,34,9880,0.9,-0.0118515340031756,0.106701723885473,0.97
"817",27,33,9990,0.9,-0.0117599050876935,0.165839803776946,0.92
"818",28,31,9800,0.9,-0.0314580241358611,0.107098501204582,0.95
"819",29,30,9860,0.9,0.0205824516179246,0.114937229816547,0.95
"820",30,29,9900,0.9,-0.0666993465475071,0.109784607076338,0.98
"821",31,28,9920,0.9,0.0214464325149145,0.150501049029668,0.93
"822",32,27,9920,0.9,0.00452878883697927,0.141375428077617,0.93
"823",33,26,9900,0.9,0.0150192302838125,0.0785359646179722,0.97
"824",34,25,9860,0.9,0.00923271178183094,0.112150143225106,0.93
"825",35,24,9800,0.9,0.0254966714895294,0.119524002392707,0.93
"826",36,23,9720,0.9,-0.0381882676131011,0.106239649992004,0.93
"827",37,23,9990,0.9,-0.0693772137716808,0.104890841781735,0.94
"828",38,22,9880,0.9,-0.000427818732226526,0.0937279251396314,0.93
"829",39,21,9750,0.9,0.00793881465206714,0.108132066640386,0.93
"830",40,21,10000,0.9,-0.0232391720429785,0.127132378395586,0.86
"831",41,20,9840,0.9,0.010720677276705,0.0889082323855454,0.94
"832",42,19,9660,0.9,-0.0154721107663374,0.0778355190209057,0.96
"833",43,19,9890,0.9,-0.00182161019856947,0.116463440600093,0.88
"834",44,18,9680,0.9,0.0180139351595492,0.0877078852581472,0.93
"835",45,18,9900,0.9,0.0139088581337841,0.0966688597121512,0.94
"836",46,17,9660,0.9,0.0153312538833218,0.0670357420631359,0.97
"837",47,17,9870,0.9,-0.0481138117179098,0.0928273220555517,0.92
"838",48,16,9600,0.9,0.0138038101999617,0.0715897735006292,0.97
"839",49,16,9800,0.9,-0.00129166780968643,0.0754279494133138,0.93
"840",50,16,10000,0.9,-0.0301470689919136,0.0923510080720957,0.95
"841",51,15,9690,0.9,0.0101215120085623,0.0687328212021268,0.95
"842",52,15,9880,0.9,-0.0226607521077791,0.0796675644318533,0.94
"843",53,14,9540,0.9,0.0087643000203339,0.0738367713836041,0.92
"844",54,14,9720,0.9,-0.0252021523493077,0.0842980605049538,0.94
"845",55,14,9900,0.9,0.0238594833192411,0.0800497478178164,0.93
"846",56,13,9520,0.9,-0.00364293382206488,0.0823944994718148,0.92
"847",57,13,9690,0.9,-0.0211225919658949,0.0733003917856418,0.93
"848",58,13,9860,0.9,-0.00935269398367566,0.0651812603757075,0.97
"849",59,12,9440,0.9,-0.0110425158998276,0.0758818439488675,0.94
"850",60,12,9600,0.9,-0.0427825935003397,0.0572792799288639,0.95
"851",61,12,9760,0.9,-0.0719132421726727,0.0696687485340009,0.93
"852",62,12,9920,0.9,-0.0325694184416337,0.0630268240567478,0.95
"853",63,11,9450,0.9,-0.00844852749477865,0.0663839297055824,0.95
"854",64,11,9600,0.9,0.0219952278342027,0.0613408577591364,0.94
"855",65,11,9750,0.9,0.0462972947434488,0.0679890414547086,0.9
"856",66,11,9900,0.9,0.0116159860816154,0.0544165961083271,0.93
"857",67,10,9380,0.9,-0.000317383927286419,0.0539697370983926,0.93
"858",68,10,9520,0.9,-0.0271005933886275,0.0504880953485232,0.96
"859",69,10,9660,0.9,0.00695489177960384,0.0542436540499918,0.95
"860",70,10,9800,0.9,-0.030334920816033,0.0702897062242996,0.93
"861",71,10,9940,0.9,-0.0188648937302894,0.0534542161246876,0.96
"862",72,9,9360,0.9,-0.00311759526648564,0.0582235047076622,0.95
"863",73,9,9490,0.9,0.012002840667428,0.0558548709967239,0.93
"864",74,9,9620,0.9,-0.00161974363176109,0.05385767909402,0.94
"865",75,9,9750,0.9,-0.00556684864189239,0.0549610935590564,0.95
"866",76,9,9880,0.9,0.0136022049701643,0.0537649030047404,0.94
"867",77,8,9240,0.9,-0.00808331281020386,0.0450955970390439,0.96
"868",78,8,9360,0.9,0.00905129363782287,0.0646659046681812,0.92
"869",79,8,9480,0.9,0.00519538940382103,0.0585691882624556,0.92
"870",80,8,9600,0.9,0.0293475409612846,0.064473683633821,0.94
"871",81,8,9720,0.9,-0.0125582123727812,0.0556573300301741,0.94
"872",82,8,9840,0.9,-0.0185558370019037,0.0637667461280805,0.9
"873",83,8,9960,0.9,0.024627650658278,0.040276047851995,0.98
"874",84,7,9240,0.9,-0.0154435508821067,0.0443107823479707,0.96
"875",85,7,9350,0.9,-0.000623064079112612,0.045820143343484,0.96
"876",86,7,9460,0.9,-0.0112552940610903,0.0508215302838741,0.94
"877",87,7,9570,0.9,-0.0216013903725633,0.0464161429377527,0.95
"878",88,7,9680,0.9,0.0255580679049991,0.0606676488502805,0.9
"879",89,7,9790,0.9,0.00432842192234684,0.0474495924770199,0.96
"880",90,7,9900,0.9,0.00687744297758563,0.0475176725164815,0.93
"881",91,6,9100,0.9,-0.0270524267571889,0.0511751968370064,0.94
"882",92,6,9200,0.9,0.0113150138299928,0.0546570371140386,0.94
"883",93,6,9300,0.9,0.0217768114759098,0.0363544833766208,0.99
"884",94,6,9400,0.9,0.0178734963060604,0.0460896366981003,0.93
"885",95,6,9500,0.9,-0.0311883818704546,0.0454202221596717,0.95
"886",96,6,9600,0.9,-0.000307694828151184,0.0455419902631892,0.94
"887",97,6,9700,0.9,-0.00349137716950554,0.0526961049149732,0.95
"888",98,6,9800,0.9,0.00562575980304658,0.0481417036693137,0.93
"889",99,6,9900,0.9,0.00357162226334906,0.0448402232447049,0.98
"890",100,6,10000,0.9,0.00702092811483457,0.0449299692961573,0.94
"891",101,5,9090,0.9,-0.0227418822622272,0.0458613882456746,0.91
"892",102,5,9180,0.9,-0.00291675069893571,0.0468752354307645,0.93
"893",103,5,9270,0.9,0.018373996538873,0.0474482449085833,0.95
"894",104,5,9360,0.9,-0.00610670263553709,0.0562284308894757,0.89
"895",105,5,9450,0.9,0.0033129512520832,0.0433757221923059,0.96
"896",106,5,9540,0.9,-0.0129340969033692,0.0443943375218553,0.93
"897",107,5,9630,0.9,-0.00765634417319533,0.0323013326036743,0.97
"898",108,5,9720,0.9,-0.0367209429083713,0.0498106447115949,0.94
"899",109,5,9810,0.9,-0.0268185505900323,0.0377435465756594,0.93
"900",110,5,9900,0.9,-0.0303047147089232,0.0448216121856253,0.96
"901",111,5,9990,0.9,-0.00139847862763348,0.0373318323097489,0.96
"902",112,4,8960,0.9,0.00452961323583823,0.03597627180913,0.97
"903",113,4,9040,0.9,-0.0190133248190433,0.0452927638973474,0.93
"904",114,4,9120,0.9,-0.0229930634102678,0.0341811323684197,0.96
"905",115,4,9200,0.9,-0.0157210899122721,0.0391781593882918,0.97
"906",116,4,9280,0.9,0.0128117605450626,0.0357279403773247,0.98
"907",117,4,9360,0.9,-0.0112819613350215,0.0342856955655474,0.97
"908",118,4,9440,0.9,0.00189829383175022,0.0354640990110677,0.93
"909",119,4,9520,0.9,-0.0146614305811299,0.0336569599549954,0.97
"910",120,4,9600,0.9,-0.0032961667245629,0.0364501077522555,0.96
"911",121,4,9680,0.9,0.0344779413546107,0.042285392386099,0.94
"912",122,4,9760,0.9,-0.0328958965370188,0.0388705399968088,0.96
"913",123,4,9840,0.9,0.0129146684145136,0.0524961365853017,0.89
"914",124,4,9920,0.9,-0.00330165984220815,0.039303440174373,0.92
"915",125,4,10000,0.9,0.00501226121764498,0.0314786432430203,0.97
"916",126,3,8820,0.9,-0.022208310574917,0.0332852785570461,0.98
"917",127,3,8890,0.9,0.00212513878275067,0.040302880062649,0.94
"918",128,3,8960,0.9,0.0243185961504575,0.0375652168532753,0.96
"919",129,3,9030,0.9,0.0197395899482072,0.0354893193219081,0.94
"920",130,3,9100,0.9,0.00827864033315473,0.0435359556767152,0.94
"921",131,3,9170,0.9,-0.00742792852499363,0.0306192140599911,0.95
"922",132,3,9240,0.9,-0.0067666053758707,0.030609530990523,0.97
"923",133,3,9310,0.9,0.00994852043733008,0.0391951772705317,0.93
"924",134,3,9380,0.9,0.000577749456605714,0.0371030847918942,0.96
"925",135,3,9450,0.9,0.024597920579019,0.0335401615027521,0.98
"926",136,3,9520,0.9,0.00913819135542016,0.0257904431150948,0.98
"927",137,3,9590,0.9,-0.0264726539834116,0.0381613309218775,0.92
"928",138,3,9660,0.9,-0.0104682811045158,0.0420588354460487,0.96
"929",139,3,9730,0.9,0.00635056478737983,0.0349170453790359,0.94
"930",140,3,9800,0.9,-0.00917635657851634,0.0372501825961623,0.94
"931",141,3,9870,0.9,-0.00897428747464751,0.0381146712291566,0.95
"932",142,3,9940,0.9,0.0116088195485239,0.0363133346275797,0.94
"933",143,2,8580,0.9,0.0131041264028833,0.0462928010850979,0.92
"934",144,2,8640,0.9,0.000805561528518295,0.0321975348023622,0.94
"935",145,2,8700,0.9,-0.00508103744883198,0.0404042268558272,0.94
"936",146,2,8760,0.9,-0.00401620477387876,0.0366420362761841,0.97
"937",147,2,8820,0.9,-0.00503776957962931,0.0339182739308527,0.96
"938",148,2,8880,0.9,0.0291875472974785,0.0423362953343183,0.93
"939",149,2,8940,0.9,0.0123248374660587,0.040826918631546,0.94
"940",150,2,9000,0.9,0.03661079319213,0.0381200891107084,0.94
"941",151,2,9060,0.9,0.00998324873795164,0.03060429044621,0.94
"942",152,2,9120,0.9,0.00131222422319144,0.038780965851617,0.93
"943",153,2,9180,0.9,0.0148003743409408,0.0317027224194654,0.96
"944",154,2,9240,0.9,-0.000640475490749748,0.0404519764292706,0.92
"945",155,2,9300,0.9,-0.00601587434819628,0.0296442030421409,0.96
"946",156,2,9360,0.9,0.005873057499309,0.0434068663291314,0.93
"947",157,2,9420,0.9,-0.0111465385987599,0.0315165035862015,0.96
"948",158,2,9480,0.9,0.013759805853324,0.0309253331195138,0.97
"949",159,2,9540,0.9,0.00400420300810544,0.0349851188782822,0.96
"950",160,2,9600,0.9,-0.00712795929192978,0.0417233522532717,0.93
"951",161,2,9660,0.9,-0.00806488833863056,0.0349944460130595,0.96
"952",162,2,9720,0.9,0.000251407851718843,0.030578466489403,0.95
"953",163,2,9780,0.9,-0.0207657668494291,0.0276440991778653,0.97
"954",164,2,9840,0.9,0.0143978474678258,0.0345525088990611,0.94
"955",165,2,9900,0.9,-0.00250304065873386,0.0346075145349662,0.96
"956",166,2,9960,0.9,0.000872372072403205,0.0363454657386306,0.93
"957",167,1,8350,0.9,-0.0571157113744211,0.0429311155360151,0.96
"958",168,1,8400,0.9,0.00500242368461423,0.0505775319676367,0.92
"959",169,1,8450,0.9,0.0118705435795274,0.0371837462782988,0.98
"960",170,1,8500,0.9,-0.0175906313970496,0.0506850956497925,0.94
"961",171,1,8550,0.9,-0.0642328071196678,0.0448815160482523,0.96
"962",172,1,8600,0.9,0.00527221556507185,0.0451841581038951,0.94
"963",173,1,8650,0.9,0.0213230151567978,0.0367530516479032,0.97
"964",174,1,8700,0.9,0.0126200711579254,0.0395663912656462,0.97
"965",175,1,8750,0.9,-0.00332625035543005,0.0503411378891086,0.91
"966",176,1,8800,0.9,-0.0320520710800752,0.0508632333500515,0.94
"967",177,1,8850,0.9,0.010354910068769,0.0410041178417297,0.95
"968",178,1,8900,0.9,0.0220400708855722,0.050788819290291,0.93
"969",179,1,8950,0.9,-0.000296892901074319,0.0470894769398397,0.93
"970",180,1,9000,0.9,0.00417820539953351,0.0428313603231191,0.95
"971",181,1,9050,0.9,-0.0233158111190582,0.0405265141991034,0.97
"972",182,1,9100,0.9,-0.0223259173874869,0.0381921174204726,0.94
"973",183,1,9150,0.9,-0.036784352847709,0.0434977532096143,0.94
"974",184,1,9200,0.9,0.0322790753931681,0.0382944676814468,0.95
"975",185,1,9250,0.9,-0.0307856621351435,0.0444582025949975,0.93
"976",186,1,9300,0.9,0.0249219638927819,0.0459755667188856,0.94
"977",187,1,9350,0.9,0.0302371215390023,0.0383161762828108,0.95
"978",188,1,9400,0.9,0.00861494005155805,0.0358366769643364,0.98
"979",189,1,9450,0.9,-0.00253848722124411,0.0434895774732473,0.93
"980",190,1,9500,0.9,-0.0238990805176673,0.0444470137472981,0.92
"981",191,1,9550,0.9,0.0118096660679975,0.0400648015411153,0.96
"982",192,1,9600,0.9,-0.0161562355859364,0.0359389911154427,0.96
"983",193,1,9650,0.9,0.00449383808843828,0.0429978075301337,0.93
"984",194,1,9700,0.9,0.00404728442779778,0.0456902064915714,0.92
"985",195,1,9750,0.9,-0.0185923480179181,0.0377949214807469,0.93
"986",196,1,9800,0.9,0.0114196414920945,0.0301868083743194,0.96
"987",197,1,9850,0.9,0.0173654203357406,0.0330597498130109,0.98
"988",198,1,9900,0.9,0.0149183840957545,0.0384812649290703,0.96
"989",199,1,9950,0.9,0.0707262673780927,0.049293086353711,0.92
"990",200,1,10000,0.9,-0.0147583736366658,0.0360053485965731,0.95
"991",3,329,9990,1.1,0.0561249782190544,1.75132906520358,0.45
"992",4,246,10000,1.1,0.0395067893015308,1.46105391274628,0.62
"993",5,196,10000,1.1,-0.0230030533459422,1.04543171126803,0.82
"994",6,162,9960,1.1,0.0875201730804056,0.940474222710533,0.72
"995",7,138,9940,1.1,-0.0860864479575891,0.694352660283962,0.79
"996",8,121,10000,1.1,-0.07375401804516,0.76965657325903,0.76
"997",9,107,9990,1.1,-0.078328989384843,0.490027548795954,0.88
"998",10,96,10000,1.1,-0.0154735349053093,0.538127866016113,0.88
"999",11,86,9900,1.1,0.0834840555723905,0.389126288732235,0.91
"1000",12,79,9960,1.1,-0.0440627860618305,0.523494524482296,0.81
"1001",13,72,9880,1.1,-0.0139073578094631,0.35854403319639,0.95
"1002",14,67,9940,1.1,-0.0166078804690214,0.377176149377049,0.92
"1003",15,62,9900,1.1,-0.0743865418408127,0.26536859673187,0.94
"1004",16,58,9920,1.1,-0.0106895468322704,0.330838984813827,0.9
"1005",17,54,9860,1.1,0.0119142356502654,0.383161052204109,0.85
"1006",18,51,9900,1.1,-0.0228432135789353,0.289197652783662,0.9
"1007",19,48,9880,1.1,-0.0341601858117068,0.269077230826928,0.89
"1008",20,46,10000,1.1,-0.017816809093458,0.262572441911991,0.92
"1009",21,43,9870,1.1,-0.0179291025748316,0.237483512335775,0.94
"1010",22,41,9900,1.1,0.0126619568251561,0.213334757717777,0.93
"1011",23,39,9890,1.1,-0.0703779985390369,0.251057833071102,0.9
"1012",24,37,9840,1.1,-0.0359473914731969,0.145788658105672,0.96
"1013",25,36,10000,1.1,-0.0253763290906803,0.169937675997949,0.95
"1014",26,34,9880,1.1,0.0335240510995544,0.181215461630352,0.92
"1015",27,33,9990,1.1,0.0562525847496895,0.210027350919034,0.94
"1016",28,31,9800,1.1,-0.0143391476721814,0.179877707594312,0.94
"1017",29,30,9860,1.1,0.0516998067062759,0.140527260425017,0.92
"1018",30,29,9900,1.1,0.0735422641282112,0.14180048136046,0.94
"1019",31,28,9920,1.1,0.0250477551596529,0.145710558337901,0.92
"1020",32,27,9920,1.1,0.00141060300596818,0.184881214764787,0.87
"1021",33,26,9900,1.1,0.0026642424803841,0.132986637671689,0.93
"1022",34,25,9860,1.1,0.016153590333257,0.147159642241217,0.94
"1023",35,24,9800,1.1,0.0111895255168285,0.120074831661536,0.95
"1024",36,23,9720,1.1,0.0452575524593208,0.120289291833484,0.96
"1025",37,23,9990,1.1,-0.000316375217508824,0.129480254023374,0.94
"1026",38,22,9880,1.1,-0.0107079726855905,0.140464101846483,0.93
"1027",39,21,9750,1.1,-0.0150923065387639,0.112036133920376,0.94
"1028",40,21,10000,1.1,0.0408084993830125,0.113677821153221,0.94
"1029",41,20,9840,1.1,-0.00344448356762056,0.114596722841114,0.94
"1030",42,19,9660,1.1,0.0286276945173058,0.102531408856404,0.94
"1031",43,19,9890,1.1,-0.0255348922588927,0.0894973366985192,0.98
"1032",44,18,9680,1.1,0.0139344553617122,0.102515957527566,0.92
"1033",45,18,9900,1.1,-0.0226175336945082,0.0989209637048983,0.95
"1034",46,17,9660,1.1,0.0191902396930824,0.0783696841935,0.98
"1035",47,17,9870,1.1,-0.0268461569716799,0.100221569921467,0.93
"1036",48,16,9600,1.1,-0.00177016527091906,0.10988933500125,0.91
"1037",49,16,9800,1.1,-0.0128932982923528,0.117402837971356,0.9
"1038",50,16,10000,1.1,0.0225788608306108,0.0722964960108137,0.98
"1039",51,15,9690,1.1,0.0284052810170545,0.0671773223670214,0.98
"1040",52,15,9880,1.1,0.071024319540509,0.0942713646632661,0.94
"1041",53,14,9540,1.1,0.0220103649245127,0.0902950884067986,0.94
"1042",54,14,9720,1.1,0.0422210498922614,0.073572396370327,0.95
"1043",55,14,9900,1.1,-0.0456565490048004,0.0913229314499798,0.92
"1044",56,13,9520,1.1,-0.00729988425389377,0.0836671434481222,0.96
"1045",57,13,9690,1.1,0.0169107944409925,0.0574872753924272,0.98
"1046",58,13,9860,1.1,0.0113083790381243,0.0746970414015009,0.95
"1047",59,12,9440,1.1,-0.0303149915840425,0.0783102324591425,0.96
"1048",60,12,9600,1.1,0.00709981330716203,0.0767760112076353,0.95
"1049",61,12,9760,1.1,-0.0146778429859455,0.0785220492596364,0.94
"1050",62,12,9920,1.1,-0.0542351078287972,0.0860282191869771,0.92
"1051",63,11,9450,1.1,-0.0129886599004236,0.0773324240833164,0.92
"1052",64,11,9600,1.1,-0.0418654280115217,0.0674093593129466,0.94
"1053",65,11,9750,1.1,0.00926800061704036,0.0748215609556901,0.93
"1054",66,11,9900,1.1,0.0280982299806183,0.0810579976323597,0.91
"1055",67,10,9380,1.1,-0.00154364580446298,0.0868857269803943,0.94
"1056",68,10,9520,1.1,0.0157781061484821,0.0650597442990713,0.96
"1057",69,10,9660,1.1,0.0300403722991376,0.0730837623530454,0.95
"1058",70,10,9800,1.1,-0.0296445298600655,0.0563740142393776,0.97
"1059",71,10,9940,1.1,0.035877332035269,0.0555119126912411,0.97
"1060",72,9,9360,1.1,-0.018785046531449,0.0572852193930006,0.98
"1061",73,9,9490,1.1,0.0391218319262528,0.0548447037268013,0.99
"1062",74,9,9620,1.1,0.0106069589232478,0.0616081914536097,0.95
"1063",75,9,9750,1.1,0.0118980492918608,0.0857185084989562,0.9
"1064",76,9,9880,1.1,-0.0113347236604013,0.058599760127443,0.95
"1065",77,8,9240,1.1,0.0268765970259969,0.065074377098828,0.93
"1066",78,8,9360,1.1,-0.0103410978311052,0.0675303007722773,0.95
"1067",79,8,9480,1.1,0.0280694248174882,0.0759132584518201,0.91
"1068",80,8,9600,1.1,-0.0167254865167339,0.0425581079411478,0.97
"1069",81,8,9720,1.1,0.0240426810417435,0.055887649719122,0.95
"1070",82,8,9840,1.1,0.0175087471825029,0.0506609181206475,0.97
"1071",83,8,9960,1.1,-0.00119592453142581,0.0480877516833027,0.98
"1072",84,7,9240,1.1,-0.00607838278008321,0.0540852210968828,0.97
"1073",85,7,9350,1.1,0.0524066094053599,0.0635225044349521,0.92
"1074",86,7,9460,1.1,-0.0192897580576591,0.056538413945166,0.96
"1075",87,7,9570,1.1,0.0254293658677243,0.0505810008931504,0.94
"1076",88,7,9680,1.1,0.0165557579257526,0.0426087541462314,0.98
"1077",89,7,9790,1.1,-0.00480724696994772,0.0429143432194293,0.96
"1078",90,7,9900,1.1,0.0237530332464492,0.0662866158642346,0.94
"1079",91,6,9100,1.1,0.0079061927081584,0.0585775084329244,0.97
"1080",92,6,9200,1.1,-0.0293981717437557,0.0596224708735866,0.95
"1081",93,6,9300,1.1,-0.0190383729103727,0.0480888875455627,0.96
"1082",94,6,9400,1.1,-0.0464991421133558,0.0559142660372647,0.95
"1083",95,6,9500,1.1,0.0219374500373184,0.0607225637322665,0.94
"1084",96,6,9600,1.1,0.00637283991690474,0.0451454150027779,0.99
"1085",97,6,9700,1.1,-0.0221229599164516,0.0487296042108923,0.94
"1086",98,6,9800,1.1,0.0195441766653014,0.0493907903560097,0.94
"1087",99,6,9900,1.1,-0.0212535271120159,0.0488896009212821,0.95
"1088",100,6,10000,1.1,-0.0229948987357632,0.055981363201156,0.95
"1089",101,5,9090,1.1,0.055090008046625,0.0494514760779295,0.97
"1090",102,5,9180,1.1,-0.0116960565113637,0.0404390723003994,0.98
