"","G","R","total_cost","alpha","bias","mse","coverage"
"1167",179,1,8950,2.5,-0.00845938828331932,0.0333390192642284,0.95
"1168",180,1,9000,2.5,0.0122687064319876,0.0298471251372179,0.97
"1169",181,1,9050,2.5,0.0154884573139679,0.0354008385786164,0.95
"1170",182,1,9100,2.5,0.0141498395042093,0.0280244754988903,0.97
"1171",183,1,9150,2.5,-0.0133063401266,0.0311733057045891,0.97
"1172",184,1,9200,2.5,0.0213918832034069,0.0314040634847179,0.96
"1173",185,1,9250,2.5,0.0158374459340495,0.041125723617733,0.92
"1174",186,1,9300,2.5,-0.00327639582182404,0.0210491777579743,0.99
"1175",187,1,9350,2.5,-0.0403551323700352,0.0394511093607376,0.92
"1176",188,1,9400,2.5,0.00385001417628739,0.0273794121800378,0.97
"1177",189,1,9450,2.5,-0.029934485879438,0.022310226187762,0.99
"1178",190,1,9500,2.5,-0.00241639970503033,0.0357934276359783,0.94
"1179",191,1,9550,2.5,0.0104834345881245,0.02910489520157,0.96
"1180",192,1,9600,2.5,-0.00316147330620076,0.0326245347596501,0.93
"1181",193,1,9650,2.5,-0.0127957390431292,0.0390624056310548,0.91
"1182",194,1,9700,2.5,-0.00144112547666153,0.0247792997542207,0.98
"1183",195,1,9750,2.5,-0.0220877120215092,0.0279520659027145,0.96
"1184",196,1,9800,2.5,-0.00420921489188664,0.0245303150453823,0.99
"1185",197,1,9850,2.5,-0.0153076251257808,0.0319141163595285,0.93
"1186",198,1,9900,2.5,-0.00719632109962587,0.0383155639696416,0.9
"1187",199,1,9950,2.5,-0.00700447559976647,0.0356000652002903,0.92
"1188",200,1,10000,2.5,-0.0145538267642075,0.0343877700410054,0.93
"1189",3,329,9990,3,0.152407975245792,0.938341864312548,0.4
"1190",4,246,10000,3,-0.0720965614872245,0.527823400308275,0.67
"1191",5,196,10000,3,-0.0793649218698685,0.458894472144103,0.76
"1192",6,162,9960,3,-0.0647389282046392,0.415373355810292,0.8
"1193",7,138,9940,3,0.0569278486408163,0.380364594941404,0.78
"1194",8,121,10000,3,-0.0615328870967029,0.263368983479163,0.86
"1195",9,107,9990,3,-0.00388875936507632,0.290869949815988,0.84
"1196",10,96,10000,3,-0.0355487797305418,0.188141977113662,0.93
"1197",11,86,9900,3,0.0190403434103841,0.210113341929266,0.9
"1198",12,79,9960,3,0.00404936061776584,0.161397812301361,0.88
"1199",13,72,9880,3,-0.00485273022479693,0.0962170777786703,0.95
"1200",14,67,9940,3,0.0214358526765186,0.185426228097143,0.92
"1201",15,62,9900,3,0.00243638199099905,0.145879256920624,0.92
"1202",16,58,9920,3,0.0578263646411888,0.122747125740776,0.96
"1203",17,54,9860,3,0.00285372964804831,0.0994146467851484,0.93
"1204",18,51,9900,3,0.0277711425836278,0.143236221928639,0.9
"1205",19,48,9880,3,-0.0621838799519306,0.0999847716668164,0.93
"1206",20,46,10000,3,-0.00070288969484722,0.108453351449029,0.92
"1207",21,43,9870,3,-0.0388515218175566,0.102658615457516,0.94
"1208",22,41,9900,3,0.01058064074216,0.120152083168504,0.88
"1209",23,39,9890,3,0.0343704387610833,0.093910528456731,0.93
"1210",24,37,9840,3,0.0318650095832385,0.0780162747573298,0.98
"1211",25,36,10000,3,-0.0190034133349062,0.086373214515994,0.93
"1212",26,34,9880,3,0.0819022184348573,0.0585841629883577,0.98
"1213",27,33,9990,3,0.00556907368335757,0.0681271724192937,0.95
"1214",28,31,9800,3,0.00664794075699693,0.0789032673010984,0.94
"1215",29,30,9860,3,-0.0125722280249563,0.0682085978852864,0.94
"1216",30,29,9900,3,-0.0663473557919694,0.0569249328272662,0.97
"1217",31,28,9920,3,-0.0198514602334828,0.0798941667203687,0.93
"1218",32,27,9920,3,0.0268036439753208,0.054266961161874,0.96
"1219",33,26,9900,3,-0.0106997374190324,0.0662995052201831,0.94
"1220",34,25,9860,3,0.0231611263684568,0.070821863700943,0.92
"1221",35,24,9800,3,-0.0343567259901616,0.0668835063388663,0.93
"1222",36,23,9720,3,0.0407187017026833,0.0699345811527463,0.88
"1223",37,23,9990,3,-0.0260196380249607,0.0543258408495559,0.95
"1224",38,22,9880,3,0.0179076801107901,0.0484759783511334,0.97
"1225",39,21,9750,3,-0.0110987205754701,0.0686654164570048,0.91
"1226",40,21,10000,3,0.0177666073572249,0.0622141118926636,0.89
"1227",41,20,9840,3,0.0276215908374887,0.0574377462830076,0.95
"1228",42,19,9660,3,-0.0156878375942228,0.0544465210095956,0.94
"1229",43,19,9890,3,-0.0567042584294766,0.061133325502169,0.93
"1230",44,18,9680,3,-0.0346916320970462,0.0595656502734956,0.93
"1231",45,18,9900,3,0.0312644833127766,0.0468962396278947,0.95
"1232",46,17,9660,3,-0.0193362133543323,0.058637407596134,0.91
"1233",47,17,9870,3,-0.0319783093643742,0.041728485041634,0.96
"1234",48,16,9600,3,-0.010435805455366,0.0431062698384286,0.96
"1235",49,16,9800,3,-0.00716136250860466,0.0439830808848662,0.93
"1236",50,16,10000,3,-0.0270157227080916,0.0425432739695855,0.92
"1237",51,15,9690,3,0.0240122960577897,0.0455660329113198,0.95
"1238",52,15,9880,3,0.0170191027721548,0.0389064537424481,0.94
"1239",53,14,9540,3,-0.0208502196611319,0.054363406821667,0.9
"1240",54,14,9720,3,-0.0188309590184493,0.0633941356316291,0.87
"1241",55,14,9900,3,-0.00569250772058033,0.0426340268205132,0.95
"1242",56,13,9520,3,-0.00499808286206199,0.0380754858360768,0.93
"1243",57,13,9690,3,0.0183132073051463,0.0548897171328458,0.92
"1244",58,13,9860,3,-0.0481972167225217,0.0390800542148675,0.92
"1245",59,12,9440,3,0.00227416436088035,0.0499825426714042,0.92
"1246",60,12,9600,3,0.022435688820679,0.0500646722688469,0.94
"1247",61,12,9760,3,0.0113411143807871,0.0426209893931087,0.94
"1248",62,12,9920,3,0.0242273353497174,0.0410373290219987,0.97
"1249",63,11,9450,3,0.0258908491665459,0.0317063987405171,0.96
"1250",64,11,9600,3,0.0342644607722614,0.0457340296839462,0.94
"1251",65,11,9750,3,-0.0059354831878452,0.0319197270132426,0.95
"1252",66,11,9900,3,-0.0173006161901459,0.0325510493723004,0.95
"1253",67,10,9380,3,-0.0307496931807164,0.0410633094742771,0.93
"1254",68,10,9520,3,0.0183143584037085,0.0320480171103878,0.98
"1255",69,10,9660,3,-0.00309731700634619,0.0392670037304676,0.94
"1256",70,10,9800,3,-0.00448600263284871,0.0396262403825897,0.94
"1257",71,10,9940,3,-0.0287039529047741,0.0329066133949947,0.96
"1258",72,9,9360,3,0.0023854853825358,0.0376921931338988,0.97
"1259",73,9,9490,3,-0.0149217169307392,0.0369989741908037,0.89
"1260",74,9,9620,3,0.00196685736094548,0.0368115455595056,0.93
"1261",75,9,9750,3,0.0156088639030122,0.0296596596777747,0.95
"1262",76,9,9880,3,0.0137038324104446,0.0320155804899554,0.95
"1263",77,8,9240,3,-0.00805363908811663,0.0339982547877684,0.94
"1264",78,8,9360,3,0.0324660648597183,0.0379480838442436,0.94
"1265",79,8,9480,3,-0.0150279023181095,0.0252480657336842,0.96
"1266",80,8,9600,3,-0.00381278654953959,0.0338543583062139,0.94
"1267",81,8,9720,3,0.00954925187418609,0.0346399314229603,0.95
"1268",82,8,9840,3,-0.0178902841694217,0.0307535136852012,0.95
"1269",83,8,9960,3,0.0192652009191122,0.0440953576601038,0.89
"1270",84,7,9240,3,0.0191792266015456,0.0282161747478189,0.97
"1271",85,7,9350,3,0.0087309335642014,0.04457443123258,0.89
"1272",86,7,9460,3,-0.00949684938565482,0.032788879684336,0.94
"1273",87,7,9570,3,0.00591449181641535,0.0290739358128381,0.97
"1274",88,7,9680,3,0.013499697739942,0.0263556216677119,0.96
"1275",89,7,9790,3,0.0118770301997974,0.0269766760881045,0.94
"1276",90,7,9900,3,-0.00546398828283723,0.0250431727695146,0.96
"1277",91,6,9100,3,-0.0223998786834341,0.0291765254646939,0.96
"1278",92,6,9200,3,0.00281105523338987,0.0369080845369735,0.91
"1279",93,6,9300,3,-0.00268502709610563,0.031789146415027,0.93
"1280",94,6,9400,3,0.0203614531156771,0.0347781207081133,0.91
"1281",95,6,9500,3,0.00690310394998661,0.0308264344199933,0.93
"1282",96,6,9600,3,0.0123824555288703,0.0294053760898127,0.94
"1283",97,6,9700,3,-0.00192311064284417,0.0261162712399582,0.92
"1284",98,6,9800,3,0.00749673475976298,0.0238504638033044,0.96
"1285",99,6,9900,3,0.00656058667426829,0.0251325429375047,0.95
"1286",100,6,10000,3,-0.0327588518098706,0.0311015215163041,0.95
"1287",101,5,9090,3,-0.0097548129265076,0.0306122260827912,0.95
"1288",102,5,9180,3,0.00880710678003527,0.0239778558752899,0.94
"1289",103,5,9270,3,-0.0150918285770238,0.0293417468390381,0.94
"1290",104,5,9360,3,-0.00582659204741026,0.0298663630065451,0.93
"1291",105,5,9450,3,0.0112800300404824,0.0221551619427478,0.97
"1292",106,5,9540,3,0.0191933897777145,0.0278024603681622,0.96
"1293",107,5,9630,3,0.00826053876152433,0.0245165750521169,0.96
"1294",108,5,9720,3,-0.0137266337034473,0.0240721631946384,0.95
"1295",109,5,9810,3,-0.0111076877167983,0.0271966196002236,0.95
"1296",110,5,9900,3,-0.00759326309276259,0.0218457004453149,0.97
"1297",111,5,9990,3,-0.0074626376915522,0.0256859082173158,0.93
"1298",112,4,8960,3,0.0174140049971612,0.0256629655882044,0.95
"1299",113,4,9040,3,-0.00335044421166442,0.0263822039993251,0.96
"1300",114,4,9120,3,0.0203720923609226,0.0263490711348546,0.93
"1301",115,4,9200,3,-0.0031971203282023,0.027993402816409,0.91
"1302",116,4,9280,3,-0.00448970907670687,0.0265134043908394,0.94
"1303",117,4,9360,3,-0.013597623048991,0.0217544916546182,0.98
"1304",118,4,9440,3,0.0172426968550979,0.0290702033700702,0.93
"1305",119,4,9520,3,0.00773806203936378,0.021206643499553,0.95
"1306",120,4,9600,3,-0.00758120525091566,0.0219096724829327,0.96
"1307",121,4,9680,3,-0.0152461424049081,0.0269059557323514,0.95
"1308",122,4,9760,3,-0.00539669448335767,0.030582103850043,0.93
"1309",123,4,9840,3,0.0344904475817065,0.0248818345151412,0.94
"1310",124,4,9920,3,-0.0115161741119159,0.0190465497402863,0.96
"1311",125,4,10000,3,0.0198798494747763,0.0282692745918158,0.95
"1312",126,3,8820,3,-0.00640536780659506,0.02498615173664,0.95
"1313",127,3,8890,3,-0.00794218763176069,0.0206181731730114,0.98
"1314",128,3,8960,3,0.00769083047062036,0.0287626364103091,0.92
"1315",129,3,9030,3,-0.00196781251243378,0.0229161935029174,0.97
"1316",130,3,9100,3,0.00442995470325547,0.0264756787176663,0.93
"1317",131,3,9170,3,-0.0124510656945302,0.0251588077160069,0.94
"1318",132,3,9240,3,-0.0122698417821648,0.0254102292260276,0.94
"1319",133,3,9310,3,0.0117670096335641,0.0221772557042742,0.94
"1320",134,3,9380,3,0.00971292266781576,0.0216700678856739,0.97
"1321",135,3,9450,3,-0.00964003382086198,0.0202620643388343,0.97
"1322",136,3,9520,3,-0.0329571893985948,0.0254261578461616,0.95
"1323",137,3,9590,3,0.0174425390386712,0.0209357592587886,0.94
"1324",138,3,9660,3,0.0183263572593947,0.0295181681825334,0.92
"1325",139,3,9730,3,-0.00894011011110524,0.0290855357848389,0.91
"1326",140,3,9800,3,-0.0088401480585692,0.0231927544105818,0.94
"1327",141,3,9870,3,-0.000654335939994144,0.0234434711611739,0.94
"1328",142,3,9940,3,0.0148207613476096,0.0236183838018894,0.95
"1329",143,2,8580,3,0.0394653341661856,0.0246016865452884,0.95
"1330",144,2,8640,3,-0.00106690849559482,0.0275536742193993,0.97
"1331",145,2,8700,3,0.00060855729068654,0.0270879288328263,0.95
"1332",146,2,8760,3,0.0101566987839565,0.0240619042894444,0.96
"1333",147,2,8820,3,0.00263210944872017,0.0341241084350773,0.91
"1334",148,2,8880,3,0.000388287367779183,0.0314687721648702,0.93
"1335",149,2,8940,3,-0.00510787766128268,0.0261887881187611,0.95
"1336",150,2,9000,3,0.0071595521922091,0.0241726646320772,0.95
"1337",151,2,9060,3,0.0309425676763017,0.0255741136127748,0.97
"1338",152,2,9120,3,-0.00725645429021177,0.0237889400686828,0.95
"1339",153,2,9180,3,0.00429428424132772,0.0291505041531192,0.98
"1340",154,2,9240,3,0.00827071417320246,0.0264574708143539,0.93
"1341",155,2,9300,3,0.000109900589185918,0.0226147192559003,0.95
"1342",156,2,9360,3,0.0476608102126082,0.0344426680990143,0.91
"1343",157,2,9420,3,0.0231406054401887,0.0204921682067614,0.98
"1344",158,2,9480,3,0.0166495214517411,0.0302399567041626,0.89
"1345",159,2,9540,3,0.00432561120850472,0.0290844721789017,0.93
"1346",160,2,9600,3,0.0213263785990795,0.0271087838142688,0.96
"1347",161,2,9660,3,0.00027294930113364,0.0232314657459837,0.96
"1348",162,2,9720,3,-0.00657853949066345,0.0263609429531519,0.93
"1349",163,2,9780,3,0.00254920213545995,0.023768057265946,0.94
"1350",164,2,9840,3,0.0131586096738423,0.0203701546303618,0.96
"1351",165,2,9900,3,-0.00822980688901864,0.022133441008236,0.93
"1352",166,2,9960,3,-0.0115283391188281,0.0284028873828105,0.92
"1353",167,1,8350,3,0.00144483570801879,0.0318782375691972,0.96
"1354",168,1,8400,3,-0.00316404419526062,0.0389971374632118,0.93
"1355",169,1,8450,3,-0.019199016945545,0.0396760549699031,0.93
"1356",170,1,8500,3,0.0247425850301919,0.030880755524488,0.98
"1357",171,1,8550,3,0.0139412532272032,0.0349357501012534,0.95
"1358",172,1,8600,3,-0.0347997786319784,0.0404947105812468,0.91
"1359",173,1,8650,3,-0.0380558327056751,0.039581002205685,0.92
"1360",174,1,8700,3,0.041954764939544,0.0384981816269031,0.94
"1361",175,1,8750,3,0.00712890049325221,0.0413200108985956,0.93
"1362",176,1,8800,3,-0.0116137815829729,0.031154477490248,0.97
"1363",177,1,8850,3,0.0199715724339355,0.0306005148390788,0.95
"1364",178,1,8900,3,-0.0155096008630757,0.0372530183593874,0.94
"1365",179,1,8950,3,0.0209745974823912,0.0283589158933604,0.96
"1366",180,1,9000,3,-0.0257778393056949,0.0286306111932628,0.94
"1367",181,1,9050,3,-0.00275883622311973,0.0324827658305305,0.95
"1368",182,1,9100,3,-0.00900151053248383,0.029039627581998,0.95
"1369",183,1,9150,3,-0.00592187971404412,0.026856005184146,0.99
"1370",184,1,9200,3,-0.00886083340155458,0.0345605822142752,0.96
"1371",185,1,9250,3,0.00766725279319103,0.0315181556451373,0.96
"1372",186,1,9300,3,0.0128870064640891,0.026756308982502,0.97
"1373",187,1,9350,3,-0.00899921465108483,0.0325394823005376,0.94
"1374",188,1,9400,3,0.0387305021868871,0.0308633916161113,0.93
"1375",189,1,9450,3,0.0518437998840162,0.0341215429593015,0.93
"1376",190,1,9500,3,-0.0252490288942772,0.0335670530410437,0.95
"1377",191,1,9550,3,-0.00865681522007322,0.0272305553809411,0.98
"1378",192,1,9600,3,0.0182687192307639,0.0356459690779622,0.96
"1379",193,1,9650,3,0.00112939814880952,0.0299697677430222,0.93
"1380",194,1,9700,3,0.0027240563154961,0.0244355886138365,0.96
"1381",195,1,9750,3,-0.00468443484353426,0.0263692851598037,0.98
"1382",196,1,9800,3,-0.0483322036256093,0.0360413510591728,0.92
"1383",197,1,9850,3,-0.00441390591492175,0.0350980302477554,0.93
"1384",198,1,9900,3,-0.000602750959673382,0.0312788258909239,0.96
"1385",199,1,9950,3,-0.00826348502284002,0.0288678492055854,0.95
"1386",200,1,10000,3,-0.021850622044779,0.0405866414820243,0.89
