"","G","R","total_cost","gamma2","bias","mse","coverage"
"1505",121,4,9680,1.5,0.021708000004159,0.109166414870455,0.88
"1506",122,4,9760,1.5,0.041522033331878,0.108993723720544,0.87
"1507",123,4,9840,1.5,-0.0484499661438974,0.105255091615381,0.93
"1508",124,4,9920,1.5,0.0244898719940658,0.0998783855661794,0.91
"1509",125,4,10000,1.5,0.0107763893185717,0.0837340271684167,0.96
"1510",126,3,8820,1.5,-0.016084317540095,0.116374708275682,0.88
"1511",127,3,8890,1.5,-0.0221197799603462,0.077615393056068,0.92
"1512",128,3,8960,1.5,0.0799907431929031,0.122801501758829,0.87
"1513",129,3,9030,1.5,0.000663118216216119,0.115394390754905,0.89
"1514",130,3,9100,1.5,-0.00535801996780266,0.0865325732614059,0.94
"1515",131,3,9170,1.5,0.0676813516007382,0.0959195263262344,0.91
"1516",132,3,9240,1.5,0.0369772301349842,0.103928546981553,0.9
"1517",133,3,9310,1.5,-0.0424134899996652,0.084807257699053,0.93
"1518",134,3,9380,1.5,-0.0292061560457086,0.0837755554757509,0.9
"1519",135,3,9450,1.5,-0.00433805355122746,0.0851036938258342,0.94
"1520",136,3,9520,1.5,0.0193139786961964,0.0983304339324529,0.93
"1521",137,3,9590,1.5,-0.0454747821629408,0.0930432937717875,0.89
"1522",138,3,9660,1.5,0.00222597074548725,0.128649302376248,0.89
"1523",139,3,9730,1.5,0.0186650717646186,0.0944851063948925,0.92
"1524",140,3,9800,1.5,-0.0294376632335511,0.0791794703129733,0.91
"1525",141,3,9870,1.5,0.0405786809478613,0.0622434898568644,0.97
"1526",142,3,9940,1.5,0.0565858883709751,0.0828445912689071,0.93
"1527",143,2,8580,1.5,0.00839201623752239,0.100765116854622,0.89
"1528",144,2,8640,1.5,-0.0318040401499282,0.0840088059488911,0.93
"1529",145,2,8700,1.5,-0.00635107567142867,0.0833171522577916,0.92
"1530",146,2,8760,1.5,0.0577574299747196,0.087438033810685,0.95
"1531",147,2,8820,1.5,0.0317333617074516,0.0650424841177099,0.98
"1532",148,2,8880,1.5,-0.000163038698983597,0.0843926778026414,0.97
"1533",149,2,8940,1.5,0.0454877092679399,0.0990516181469826,0.91
"1534",150,2,9000,1.5,-0.000450051466652501,0.0934020458994563,0.91
"1535",151,2,9060,1.5,-0.00162878943828587,0.0824527325049298,0.89
"1536",152,2,9120,1.5,-0.00821421247969517,0.0852132021008109,0.9
"1537",153,2,9180,1.5,0.0193558256897451,0.0749814126795745,0.93
"1538",154,2,9240,1.5,-0.011959837722164,0.0986903256260753,0.9
"1539",155,2,9300,1.5,-0.0156776417507192,0.0620698826786808,0.99
"1540",156,2,9360,1.5,-0.00502570593551244,0.0727661918392975,0.94
"1541",157,2,9420,1.5,0.0144862836496878,0.0860598945333208,0.92
"1542",158,2,9480,1.5,-0.00284191173826204,0.0798915006734449,0.91
"1543",159,2,9540,1.5,-0.0288535023348603,0.08068975429801,0.91
"1544",160,2,9600,1.5,-0.0214398955533527,0.0644237542193135,0.95
"1545",161,2,9660,1.5,-0.055746642527844,0.0834272812658175,0.9
"1546",162,2,9720,1.5,-0.0448110744342267,0.0714636148128763,0.92
"1547",163,2,9780,1.5,-0.0354221656659788,0.0659989569707588,0.94
"1548",164,2,9840,1.5,0.0293032845915718,0.099784941803752,0.9
"1549",165,2,9900,1.5,-0.0249020443535886,0.0591588047421005,0.96
"1550",166,2,9960,1.5,-0.000808170382672724,0.111120997988388,0.88
"1551",167,1,8350,1.5,0.0131238287708685,0.0667034147569145,0.95
"1552",168,1,8400,1.5,-0.0235605487683769,0.0651046688261598,0.95
"1553",169,1,8450,1.5,0.0445860264867936,0.0740124483828104,0.92
"1554",170,1,8500,1.5,-0.0248740064186285,0.0623230876184015,0.95
"1555",171,1,8550,1.5,-0.0161211700980637,0.0599140098475263,0.94
"1556",172,1,8600,1.5,-0.00291998236038571,0.0572983600024003,0.96
"1557",173,1,8650,1.5,0.0177518415081341,0.0759919940383498,0.94
"1558",174,1,8700,1.5,0.030691682077515,0.0660382951178609,0.95
"1559",175,1,8750,1.5,-0.00610684785938026,0.0737839285597531,0.89
"1560",176,1,8800,1.5,0.0211150765659082,0.0851891340205378,0.91
"1561",177,1,8850,1.5,0.0154514754511599,0.0787484189301249,0.92
"1562",178,1,8900,1.5,0.0739738617408715,0.102645674415952,0.88
"1563",179,1,8950,1.5,0.00566560246072145,0.0743384647144587,0.9
"1564",180,1,9000,1.5,0.0431837084545996,0.0594871104247998,0.95
"1565",181,1,9050,1.5,0.0138625162942401,0.0567525691458288,0.95
"1566",182,1,9100,1.5,-0.00669673290762096,0.07961032842915,0.92
"1567",183,1,9150,1.5,0.0181213032796311,0.0787081975289103,0.91
"1568",184,1,9200,1.5,-0.00368851326002878,0.0469979465430213,0.96
"1569",185,1,9250,1.5,-0.0182755362543021,0.0479058531899253,0.97
"1570",186,1,9300,1.5,-0.0197794364107338,0.0802192622116131,0.91
"1571",187,1,9350,1.5,0.033566711520552,0.0699249469493655,0.94
"1572",188,1,9400,1.5,0.00925475011549748,0.0977723677210567,0.84
"1573",189,1,9450,1.5,-0.00816236467139991,0.0785164628389147,0.94
"1574",190,1,9500,1.5,-0.0114886987083893,0.0607521279353563,0.96
"1575",191,1,9550,1.5,0.0198473971441481,0.0928337387852033,0.83
"1576",192,1,9600,1.5,0.0161144286493818,0.0580949917655747,0.95
"1577",193,1,9650,1.5,-0.0195244494454618,0.0495143831648923,0.95
"1578",194,1,9700,1.5,-0.0202638936515451,0.0809382474981733,0.91
"1579",195,1,9750,1.5,-0.00353228166717584,0.0606493503369574,0.94
"1580",196,1,9800,1.5,-0.00220069261933237,0.0524887570376493,0.94
"1581",197,1,9850,1.5,-0.014675451772374,0.0638372012871426,0.93
"1582",198,1,9900,1.5,0.0193803315107094,0.0505489955646612,0.95
"1583",199,1,9950,1.5,0.0258528391855364,0.0757143410487284,0.92
"1584",200,1,10000,1.5,-0.0327868425313406,0.0717579405280603,0.9
"1585",3,329,9990,1.7,0.100433934120395,2.56760429893974,0.43
"1586",4,246,10000,1.7,-0.0657109213490683,1.89997178325279,0.59
"1587",5,196,10000,1.7,0.234439993262576,2.41868029187114,0.52
"1588",6,162,9960,1.7,-0.153482364790018,1.8750966570602,0.66
"1589",7,138,9940,1.7,-0.0739334895197732,1.64394699251314,0.7
"1590",8,121,10000,1.7,-0.215158036467954,1.66343702349943,0.62
"1591",9,107,9990,1.7,0.111326841972205,1.30943532095379,0.76
"1592",10,96,10000,1.7,0.0734328147373376,1.00293370386792,0.76
"1593",11,86,9900,1.7,0.0732824000405874,1.1745371922207,0.74
"1594",12,79,9960,1.7,0.0593047982234695,0.910191035240731,0.8
"1595",13,72,9880,1.7,0.152522578388558,0.789511775764909,0.81
"1596",14,67,9940,1.7,-0.00656733294713779,1.09263857245861,0.73
"1597",15,62,9900,1.7,0.140779233370167,0.782334497699833,0.79
"1598",16,58,9920,1.7,-0.0216060336723524,0.770057365551504,0.83
"1599",17,54,9860,1.7,0.0223215014098933,0.496414809151756,0.86
"1600",18,51,9900,1.7,0.0390356964110666,0.542210093367021,0.83
"1601",19,48,9880,1.7,0.0335930187488991,0.453626481335348,0.88
"1602",20,46,10000,1.7,0.0220282312427604,0.412747363241169,0.87
"1603",21,43,9870,1.7,0.0880346100895548,0.486101187218112,0.86
"1604",22,41,9900,1.7,0.113390735226091,0.492084993096381,0.83
"1605",23,39,9890,1.7,-0.0300917290948083,0.531756976824599,0.83
"1606",24,37,9840,1.7,0.0461651190680643,0.61044269341152,0.85
"1607",25,36,10000,1.7,0.0376404047965012,0.475325740312147,0.83
"1608",26,34,9880,1.7,0.00907230559331496,0.444354924672021,0.84
"1609",27,33,9990,1.7,-0.0389534381766188,0.32453234169416,0.89
"1610",28,31,9800,1.7,-0.00846585795678861,0.307540808128369,0.91
"1611",29,30,9860,1.7,-0.0665251165640373,0.409685220094322,0.9
"1612",30,29,9900,1.7,-0.0181427340082011,0.43324388343754,0.86
"1613",31,28,9920,1.7,-0.0787415116221987,0.341250972438192,0.92
"1614",32,27,9920,1.7,-0.0807222794424333,0.475393066264396,0.88
"1615",33,26,9900,1.7,-0.0685617245661832,0.447310468553691,0.83
"1616",34,25,9860,1.7,-0.0310560338642326,0.470101684402403,0.87
"1617",35,24,9800,1.7,-0.0353986016611157,0.392442237923708,0.86
"1618",36,23,9720,1.7,0.060093780092255,0.391156145375701,0.83
"1619",37,23,9990,1.7,-0.0503644101861245,0.325188739682883,0.9
"1620",38,22,9880,1.7,0.0617174740591064,0.378315772280852,0.89
"1621",39,21,9750,1.7,0.0469836442819084,0.32606938492994,0.85
"1622",40,21,10000,1.7,-0.0837324142365019,0.343742817851799,0.81
"1623",41,20,9840,1.7,-0.000839934418086996,0.235251595982831,0.97
"1624",42,19,9660,1.7,0.0580958089014767,0.271775544811007,0.89
"1625",43,19,9890,1.7,0.00823635055775329,0.324726794990686,0.83
"1626",44,18,9680,1.7,-0.0924115005025263,0.324651796934985,0.88
"1627",45,18,9900,1.7,-0.0575837544763901,0.30064536979532,0.85
"1628",46,17,9660,1.7,-0.0451190680501773,0.235125545290591,0.93
"1629",47,17,9870,1.7,0.0280464480035919,0.227925323902654,0.95
"1630",48,16,9600,1.7,-0.031518821525328,0.276819029925951,0.91
"1631",49,16,9800,1.7,0.0623946047220435,0.203206921043466,0.92
"1632",50,16,10000,1.7,0.0027044861988994,0.221107958307865,0.93
"1633",51,15,9690,1.7,-0.0203423505434899,0.33214002290717,0.88
"1634",52,15,9880,1.7,0.00193283536780509,0.354344269038501,0.81
"1635",53,14,9540,1.7,0.0165899106305112,0.280648014545953,0.87
"1636",54,14,9720,1.7,0.00347307673362363,0.218551946483935,0.9
"1637",55,14,9900,1.7,-0.0273762972702646,0.281195347135922,0.82
"1638",56,13,9520,1.7,0.00595606175927743,0.261096360718343,0.89
"1639",57,13,9690,1.7,0.0429099248750483,0.257763604535996,0.84
"1640",58,13,9860,1.7,-0.0362566817757826,0.236375697810661,0.87
"1641",59,12,9440,1.7,-0.0536922538403372,0.220832744354789,0.86
"1642",60,12,9600,1.7,0.00471143160116905,0.283567466338358,0.89
"1643",61,12,9760,1.7,0.0616976626913575,0.246916917312184,0.92
"1644",62,12,9920,1.7,0.0257912959467337,0.247990898953135,0.91
"1645",63,11,9450,1.7,0.0240570342904215,0.197196086321085,0.94
"1646",64,11,9600,1.7,0.0947878142199146,0.200256661053932,0.91
"1647",65,11,9750,1.7,-0.018201122984211,0.229165904795608,0.94
"1648",66,11,9900,1.7,-0.0774120560247977,0.180564971794805,0.89
"1649",67,10,9380,1.7,0.0349980669325503,0.247622743700171,0.87
"1650",68,10,9520,1.7,0.00969497365006211,0.160948093792526,0.92
"1651",69,10,9660,1.7,0.0146169054999332,0.128557430704899,0.95
"1652",70,10,9800,1.7,0.00391924474693828,0.187501685463615,0.89
"1653",71,10,9940,1.7,-0.0655984800180279,0.192832617757766,0.91
"1654",72,9,9360,1.7,-0.00738423855635761,0.188539525020398,0.9
"1655",73,9,9490,1.7,0.0200574921473099,0.23432879132899,0.87
"1656",74,9,9620,1.7,-0.043642497344029,0.180962818958308,0.95
"1657",75,9,9750,1.7,0.021208135397214,0.227769663171699,0.88
"1658",76,9,9880,1.7,0.00355714371860216,0.191827209526299,0.92
"1659",77,8,9240,1.7,-0.0531725771662748,0.177118574551356,0.91
"1660",78,8,9360,1.7,-0.020414225139863,0.224895950567846,0.86
"1661",79,8,9480,1.7,-0.0383505626867751,0.156286297002674,0.89
"1662",80,8,9600,1.7,0.0391592548330398,0.211657602716062,0.86
"1663",81,8,9720,1.7,0.0509344207996389,0.203902255563303,0.86
"1664",82,8,9840,1.7,0.00357529625236008,0.218846048750763,0.95
"1665",83,8,9960,1.7,-0.0228764116469216,0.135375406591884,0.94
"1666",84,7,9240,1.7,-0.0530694611695446,0.157541445096843,0.94
"1667",85,7,9350,1.7,-0.0445424746485498,0.18112556262117,0.92
"1668",86,7,9460,1.7,0.0263315216771652,0.189018930754028,0.87
"1669",87,7,9570,1.7,0.00225809819582512,0.18851884268053,0.86
"1670",88,7,9680,1.7,0.00111209039740368,0.153318230650824,0.9
"1671",89,7,9790,1.7,0.0375510771593905,0.14932306766097,0.95
"1672",90,7,9900,1.7,-0.0261071459458321,0.111601078612013,0.96
"1673",91,6,9100,1.7,0.00942715391263615,0.161212588545332,0.9
"1674",92,6,9200,1.7,0.0431897946633789,0.197424626156694,0.89
"1675",93,6,9300,1.7,-0.0893103721793705,0.135988271142282,0.91
"1676",94,6,9400,1.7,-0.0102807020177083,0.158297083645218,0.93
"1677",95,6,9500,1.7,-0.0666692574490802,0.16751865283755,0.93
"1678",96,6,9600,1.7,-0.0160730467313118,0.12497440596502,0.97
"1679",97,6,9700,1.7,0.00783471614107223,0.141753718789125,0.88
"1680",98,6,9800,1.7,-0.0200366775715807,0.171705581968102,0.92
"1681",99,6,9900,1.7,-0.0260652818595266,0.180507611404256,0.9
"1682",100,6,10000,1.7,-0.00789419490837062,0.181544137367059,0.85
"1683",101,5,9090,1.7,0.00669355398628468,0.172325741085425,0.88
"1684",102,5,9180,1.7,-0.0381412570415393,0.147803343087321,0.92
"1685",103,5,9270,1.7,-0.0310989767353365,0.124803785737518,0.91
"1686",104,5,9360,1.7,-0.0500087469821603,0.111124341565238,0.94
"1687",105,5,9450,1.7,0.00436098539480345,0.125130830317551,0.92
"1688",106,5,9540,1.7,-0.0154106227281344,0.130776667952188,0.93
"1689",107,5,9630,1.7,-0.0150062277777716,0.116248076956259,0.94
"1690",108,5,9720,1.7,0.0097810544323601,0.141615594664617,0.92
"1691",109,5,9810,1.7,0.0209690845657061,0.115272697876968,0.91
"1692",110,5,9900,1.7,0.00736386018689061,0.128512564452195,0.92
"1693",111,5,9990,1.7,-0.00911898036054937,0.120977194607944,0.93
"1694",112,4,8960,1.7,-0.0602864268421907,0.167492531037057,0.89
"1695",113,4,9040,1.7,-0.0211533576308507,0.151301207882072,0.91
"1696",114,4,9120,1.7,-0.0348446610643273,0.127393054534666,0.94
"1697",115,4,9200,1.7,0.000501188542632813,0.118515632368043,0.91
"1698",116,4,9280,1.7,-0.00480308258128304,0.117447631444114,0.95
"1699",117,4,9360,1.7,0.0341543447696965,0.103061510037692,0.93
"1700",118,4,9440,1.7,0.00149141176734358,0.146935749115733,0.91
"1701",119,4,9520,1.7,0.0147200127394284,0.120625675200646,0.92
"1702",120,4,9600,1.7,-0.0102206475159412,0.132524949144268,0.91
"1703",121,4,9680,1.7,0.00849342869165592,0.13149949573553,0.91
"1704",122,4,9760,1.7,-0.0251101956184823,0.130940596782075,0.9
"1705",123,4,9840,1.7,-0.00160053994639936,0.102633379656771,0.93
"1706",124,4,9920,1.7,-0.0130038577095877,0.170847049885652,0.9
"1707",125,4,10000,1.7,3.40586557067146e-05,0.138282379926106,0.9
"1708",126,3,8820,1.7,0.0203990501029695,0.0921706639662796,0.96
"1709",127,3,8890,1.7,0.0485648949865308,0.112196831935614,0.96
"1710",128,3,8960,1.7,0.0208295119247062,0.108860498544246,0.93
"1711",129,3,9030,1.7,-0.0183563288281667,0.093354563884229,0.92
"1712",130,3,9100,1.7,-0.0150830930107146,0.165043736167078,0.86
"1713",131,3,9170,1.7,0.0113032224106833,0.126633789271605,0.9
"1714",132,3,9240,1.7,-0.00840621884562315,0.120606146464017,0.92
"1715",133,3,9310,1.7,0.070113277510915,0.112757427927333,0.94
"1716",134,3,9380,1.7,-0.000687701206507407,0.117132031820556,0.92
"1717",135,3,9450,1.7,0.00950616421140105,0.142795990239103,0.88
"1718",136,3,9520,1.7,-0.0394192895706194,0.141694984699093,0.91
"1719",137,3,9590,1.7,-0.0126652889207838,0.112827229299005,0.92
"1720",138,3,9660,1.7,0.00963657534026696,0.0999580402323728,0.93
"1721",139,3,9730,1.7,-0.0252962207172274,0.127866256627458,0.92
"1722",140,3,9800,1.7,-0.0378309743181823,0.117815058788198,0.91
"1723",141,3,9870,1.7,0.0504427129694471,0.106705110322997,0.92
"1724",142,3,9940,1.7,-0.00243057806998015,0.0970021133752801,0.9
"1725",143,2,8580,1.7,-0.0301896392776997,0.0871485006903055,0.92
"1726",144,2,8640,1.7,0.00386335913146629,0.0840213858081265,0.93
"1727",145,2,8700,1.7,-0.024410659545075,0.0943025125279859,0.96
"1728",146,2,8760,1.7,0.0123993455941092,0.103860113732956,0.92
"1729",147,2,8820,1.7,-0.0379906952696,0.102678379697394,0.89
"1730",148,2,8880,1.7,0.00465484188545995,0.127087267707317,0.91
"1731",149,2,8940,1.7,0.010287036903432,0.0888159921239455,0.93
"1732",150,2,9000,1.7,-0.0334769717671215,0.0818581428555298,0.95
"1733",151,2,9060,1.7,-0.00251817058754922,0.0981628597533208,0.93
"1734",152,2,9120,1.7,0.0328518585593985,0.104947499264441,0.92
"1735",153,2,9180,1.7,0.0224769202620468,0.0933975095771187,0.91
"1736",154,2,9240,1.7,0.00586593558872084,0.115489268742124,0.92
"1737",155,2,9300,1.7,0.00279352368392882,0.0947971606254669,0.93
"1738",156,2,9360,1.7,-0.00616244113974612,0.0881255687832134,0.93
"1739",157,2,9420,1.7,-0.0698613887555048,0.0960427196091078,0.96
"1740",158,2,9480,1.7,0.04092751079245,0.0929558076900888,0.95
"1741",159,2,9540,1.7,-0.034840214539963,0.0838439073522775,0.95
"1742",160,2,9600,1.7,0.0239461549253143,0.100189746711414,0.91
"1743",161,2,9660,1.7,-0.00716997377943834,0.064438573165838,0.96
"1744",162,2,9720,1.7,-0.0116200661344637,0.0935543137627204,0.94
"1745",163,2,9780,1.7,0.0156128589393089,0.0787699079124985,0.94
"1746",164,2,9840,1.7,-0.0342114045007536,0.11762047138708,0.89
"1747",165,2,9900,1.7,-0.0170073466537914,0.102442488920767,0.89
"1748",166,2,9960,1.7,0.0163402817968137,0.108680168255318,0.93
"1749",167,1,8350,1.7,-0.0253427352880796,0.0949573540192204,0.91
"1750",168,1,8400,1.7,-0.033213811762352,0.0940110605525279,0.87
"1751",169,1,8450,1.7,-0.00953215032583804,0.0976601096455699,0.97
"1752",170,1,8500,1.7,0.00189358907191639,0.0690565918470928,0.96
"1753",171,1,8550,1.7,0.0098125677405343,0.0740996139581242,0.94
"1754",172,1,8600,1.7,0.0302832304369032,0.113431419537776,0.92
"1755",173,1,8650,1.7,0.0286089265250578,0.0979135625594272,0.92
"1756",174,1,8700,1.7,-0.0378206897527019,0.0841078273439612,0.94
"1757",175,1,8750,1.7,0.0382149301041687,0.100492640971548,0.93
"1758",176,1,8800,1.7,-0.0346123097930044,0.138570638114284,0.93
"1759",177,1,8850,1.7,0.0141179178355636,0.0964408829277861,0.92
"1760",178,1,8900,1.7,0.0111229570811723,0.081359145132732,0.93
"1761",179,1,8950,1.7,0.00360478639420569,0.102867283183664,0.92
"1762",180,1,9000,1.7,-0.024493475011915,0.12875719560451,0.86
"1763",181,1,9050,1.7,-0.0028724870006272,0.0719738233305964,0.95
"1764",182,1,9100,1.7,0.00227369640025765,0.100045103984748,0.91
"1765",183,1,9150,1.7,0.00497660652339382,0.0794559197625735,0.91
"1766",184,1,9200,1.7,-0.017709250328624,0.0836940160373277,0.93
"1767",185,1,9250,1.7,0.0594910302153372,0.141244341017496,0.91
"1768",186,1,9300,1.7,-0.0392990553626102,0.0761481133055142,0.94
"1769",187,1,9350,1.7,0.0367767495241108,0.0631378755509881,0.94
"1770",188,1,9400,1.7,-0.0296059670947765,0.0645954439682816,0.96
"1771",189,1,9450,1.7,0.0170901300930251,0.120389637096994,0.9
"1772",190,1,9500,1.7,0.0436966574803246,0.0896967473160366,0.93
"1773",191,1,9550,1.7,-0.0358829164395418,0.0875916332883034,0.88
"1774",192,1,9600,1.7,0.0114354775740397,0.0857440886827435,0.91
"1775",193,1,9650,1.7,0.0267441664412011,0.0892597932820257,0.92
"1776",194,1,9700,1.7,0.00351749581287597,0.0761506301027732,0.9
"1777",195,1,9750,1.7,-0.0027975112364072,0.0786414461474324,0.93
"1778",196,1,9800,1.7,-0.0253036085220516,0.0777234822801925,0.94
"1779",197,1,9850,1.7,-0.0332679283005263,0.0734253648597785,0.93
"1780",198,1,9900,1.7,-0.0259942144236613,0.0851401688350985,0.93
"1781",199,1,9950,1.7,0.00159004160502463,0.0953774497810789,0.94
"1782",200,1,10000,1.7,0.021852858266734,0.0847969377734549,0.9
"1783",3,329,9990,1.9,-0.060584359700247,2.80901144482158,0.39
"1784",4,246,10000,1.9,0.114149204850464,2.89516795327595,0.5
"1785",5,196,10000,1.9,-0.0745184968189491,2.83814096048652,0.54
"1786",6,162,9960,1.9,0.0644158063474966,1.80560030705779,0.61
"1787",7,138,9940,1.9,0.0123098056413897,1.76757512010026,0.73
"1788",8,121,10000,1.9,-0.0858354612043221,1.40535881129514,0.72
"1789",9,107,9990,1.9,0.126744586565986,1.39963446717691,0.67
"1790",10,96,10000,1.9,-0.252158868430722,1.14152007659092,0.73
"1791",11,86,9900,1.9,-0.0814678837003721,0.676902332200565,0.88
"1792",12,79,9960,1.9,0.0207096747876804,0.936706983738831,0.83
"1793",13,72,9880,1.9,0.0596526113057112,0.733856705714268,0.86
"1794",14,67,9940,1.9,0.127175074266359,0.953252943019302,0.76
"1795",15,62,9900,1.9,-0.137287981424318,1.03696945594267,0.77
"1796",16,58,9920,1.9,-0.0931498275550239,0.77887198949013,0.82
"1797",17,54,9860,1.9,-0.184097307363084,0.635502299809056,0.87
"1798",18,51,9900,1.9,0.213954108877765,0.872051735961666,0.81
"1799",19,48,9880,1.9,-0.220272074532116,1.0947289107773,0.73
"1800",20,46,10000,1.9,0.0183382280028261,0.843953760319218,0.8
"1801",21,43,9870,1.9,0.0247863511375828,0.56780386677253,0.83
"1802",22,41,9900,1.9,0.00862642076760234,0.71862347289683,0.82
"1803",23,39,9890,1.9,0.122805071601387,0.676418474928094,0.79
"1804",24,37,9840,1.9,-0.012390298478054,0.607464464131094,0.79
"1805",25,36,10000,1.9,-0.00274336768902861,0.534161498911568,0.85
"1806",26,34,9880,1.9,0.0186557688804504,0.523752195380468,0.77
"1807",27,33,9990,1.9,-0.0787232450931797,0.457079925225386,0.89
"1808",28,31,9800,1.9,0.136996337465699,0.337036172216176,0.93
"1809",29,30,9860,1.9,0.138444254698966,0.399211410723017,0.89
"1810",30,29,9900,1.9,-0.0145003258120509,0.620138734613441,0.84
"1811",31,28,9920,1.9,0.0305063005251553,0.422956745263323,0.88
"1812",32,27,9920,1.9,0.047169671672943,0.449694730447403,0.87
"1813",33,26,9900,1.9,0.0882143557804574,0.468549909295668,0.84
"1814",34,25,9860,1.9,0.0262420410797687,0.425808393874373,0.88
"1815",35,24,9800,1.9,0.025103932240804,0.384879250276253,0.91
"1816",36,23,9720,1.9,-0.0998887391855139,0.429401535401816,0.89
"1817",37,23,9990,1.9,-0.0334521025594389,0.388756950429447,0.87
"1818",38,22,9880,1.9,0.0101034502983315,0.414593584886394,0.86
"1819",39,21,9750,1.9,0.0714529992292696,0.514562508329255,0.82
"1820",40,21,10000,1.9,-0.11578917727685,0.471447941993228,0.82
"1821",41,20,9840,1.9,0.036541032534958,0.303912278120555,0.88
"1822",42,19,9660,1.9,-0.0242952294325885,0.295039596619133,0.91
"1823",43,19,9890,1.9,0.0141954967922506,0.402019386165909,0.84
"1824",44,18,9680,1.9,0.100313721627545,0.410439201434495,0.86
"1825",45,18,9900,1.9,0.0299423874070465,0.285965145338288,0.86
"1826",46,17,9660,1.9,0.0558703980273361,0.335936446650613,0.89
"1827",47,17,9870,1.9,0.0256849787736205,0.342608342531713,0.9
"1828",48,16,9600,1.9,0.0546103190155389,0.347206594148076,0.91
"1829",49,16,9800,1.9,-0.0456067073536849,0.347477395634115,0.92
"1830",50,16,10000,1.9,0.049486637896709,0.26501921396578,0.92
"1831",51,15,9690,1.9,-0.0940044826953511,0.310752913391955,0.88
"1832",52,15,9880,1.9,-0.0037598904897867,0.262224545286823,0.9
"1833",53,14,9540,1.9,0.0789711096151631,0.298203793950854,0.86
"1834",54,14,9720,1.9,0.00546803872628843,0.25364978977907,0.86
"1835",55,14,9900,1.9,-0.0249140156551832,0.209684319831792,0.93
"1836",56,13,9520,1.9,-0.103899843412127,0.351821140422626,0.89
"1837",57,13,9690,1.9,0.101587472780717,0.390906144417093,0.82
"1838",58,13,9860,1.9,0.0168764549530732,0.3469160655623,0.9
"1839",59,12,9440,1.9,-0.0241096336979379,0.253501914769663,0.89
"1840",60,12,9600,1.9,-0.0647681254661844,0.345747678199928,0.86
"1841",61,12,9760,1.9,-0.0177924409111191,0.270441796476024,0.91
"1842",62,12,9920,1.9,0.0252937788182838,0.27620847379452,0.88
"1843",63,11,9450,1.9,0.0142368849111553,0.273901257909833,0.88
"1844",64,11,9600,1.9,-0.0214082705034576,0.211828074570842,0.89
"1845",65,11,9750,1.9,-0.0251208159981474,0.243555104022792,0.9
"1846",66,11,9900,1.9,0.0154623297517547,0.293551045032491,0.89
"1847",67,10,9380,1.9,0.0332209481203498,0.225141748984343,0.92
"1848",68,10,9520,1.9,0.0545138940065139,0.262312223164426,0.89
"1849",69,10,9660,1.9,0.00145062633858306,0.226378982962369,0.89
"1850",70,10,9800,1.9,-0.0120096253623825,0.264914752480445,0.86
"1851",71,10,9940,1.9,-0.0105651879950579,0.260838777564588,0.89
"1852",72,9,9360,1.9,0.0653380166717981,0.175709296716196,0.94
"1853",73,9,9490,1.9,-0.0984028657134859,0.265179568745532,0.86
"1854",74,9,9620,1.9,-0.023609375048564,0.25251619505261,0.87
"1855",75,9,9750,1.9,-0.0301813995099793,0.188920267691506,0.9
"1856",76,9,9880,1.9,0.0362507239516409,0.241543440356438,0.88
"1857",77,8,9240,1.9,0.00666461387521022,0.264659429002223,0.9
"1858",78,8,9360,1.9,0.00991543108144843,0.268732919758882,0.9
"1859",79,8,9480,1.9,-0.022017663122831,0.209943526110263,0.9
"1860",80,8,9600,1.9,-0.0529076086697507,0.190080356067948,0.91
"1861",81,8,9720,1.9,-0.0567035606631611,0.194730000811839,0.91
"1862",82,8,9840,1.9,-0.0265164900262554,0.228140171990123,0.93
"1863",83,8,9960,1.9,-0.00407171598338035,0.238247260290455,0.84
"1864",84,7,9240,1.9,-0.052031073732518,0.240729512313571,0.9
"1865",85,7,9350,1.9,0.0698180546397426,0.227249914287363,0.87
"1866",86,7,9460,1.9,0.031904892999194,0.254847082292323,0.88
"1867",87,7,9570,1.9,-0.012540447389877,0.148609090439222,0.95
"1868",88,7,9680,1.9,0.0866586694447946,0.215917464686612,0.93
"1869",89,7,9790,1.9,-0.0305955976090954,0.148242836977371,0.95
"1870",90,7,9900,1.9,-0.0713178160714507,0.218245300702584,0.87
"1871",91,6,9100,1.9,-0.0534232569268872,0.219715412774292,0.89
"1872",92,6,9200,1.9,-0.024658380982893,0.223934375732703,0.9
"1873",93,6,9300,1.9,-0.0542968108402044,0.218499163557306,0.88
"1874",94,6,9400,1.9,0.0501725153179915,0.196179278128013,0.92
"1875",95,6,9500,1.9,0.0241881844788618,0.20435231144955,0.88
"1876",96,6,9600,1.9,-0.0307104260184742,0.227840576556048,0.88
"1877",97,6,9700,1.9,-0.026273000683541,0.14804716295634,0.93
"1878",98,6,9800,1.9,0.00792735893580687,0.159703205421789,0.91
"1879",99,6,9900,1.9,0.024091219839093,0.188558588586655,0.91
"1880",100,6,10000,1.9,0.000499726908261389,0.213434522021898,0.84
"1881",101,5,9090,1.9,-0.0400218468214728,0.169990601074872,0.88
"1882",102,5,9180,1.9,0.00890218756620909,0.184722398605725,0.87
"1883",103,5,9270,1.9,0.0162631560968383,0.115650978605896,0.96
"1884",104,5,9360,1.9,0.00330389355380845,0.149745729380831,0.93
"1885",105,5,9450,1.9,0.0339866598795048,0.170417844292602,0.92
